Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
58,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,165,2176,2176,16777216,256,0,0,12,4,32,64,0x0,0x788c7a3957c0,524288,24429465,1954236796,0,262144,262144,3145728,0,44954905.0,0.0,69866503.0,65079652.0,71691118.0,69885298.0,93545.0,57214510.0,2586239,393536,131384,262168,2586239,393536,131384,262152,2586239,393536,131384,262156,2586239,393536,131384,262152,2586239,393216,131072,262169,2586239,393216,131072,262165,2586239,393296,131148,262176,2586239,393216,131072,262166,2586239,393536,131384,262168,2586239,393536,131384,262152,2586239,393536,131384,262156,2586239,393536,131384,262152,2586239,393216,131072,262168,2586239,393216,131072,262167,2586239,393296,131148,262178,2586239,393216,131072,262168,2586239,0,2586239,77,10344956,7498930,1883940,2071948737424256,2072010719295685,2072010719443944,2071948739413117
59,__amd_rocclr_fillBufferAligned.kd,2,0,166,2176,2176,256,256,0,0,12,4,48,64,0x0,0x78cc9d60ba00,2,26,2072,0,1,1,93,0,66.0,0.0,1995.0,1945.0,1033580.0,2098.0,0.0,0.0,575309,0,0,1,575309,0,0,0,575309,0,0,4,575309,0,0,0,575309,0,0,4,575309,0,0,0,575309,4,2,2,575309,4,2,6,575309,6,4,2,575309,5,2,3,575309,0,0,5,575309,1,0,1,575309,4,2,5,575309,2,1,1,575309,4,2,2,575309,5,2,7,575309,0,575309,0,2301236,43894,16898,2071948737991235,2072010719443944,2072010719448471,2071948740948497
60,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,167,2176,2176,155648,512,2560,48,28,4,80,64,0x0,0x788bf5e18380,267654,6568896,525478748,0,609,267045,1816295,0,19158639.0,4880.0,72606754.0,68233609.0,78492144.0,72710271.0,47357.0,1020.0,3460663,132484,1340,131159,3460663,132696,1404,131292,3460663,132432,1324,131127,3460663,131976,856,131120,3460663,132192,1088,131127,3460663,132352,1248,131130,3460663,132384,1249,131159,3460663,132144,1012,131157,3460663,132507,1361,131161,3460663,132698,1404,131294,3460663,132432,1324,131130,3460663,131978,856,131122,3460663,132194,1090,131126,3460663,132353,1248,131130,3460663,132386,1248,131165,3460663,132146,1012,131163,3460663,0,3460663,2669,13842652,8216030,2074149,2071948738540797,2072010719448471,2072010719580787,2071948742352654
61,__amd_rocclr_copyBuffer.kd,2,0,168,2176,2176,512,512,0,0,16,0,32,64,0x0,0x78cc9d60ba80,8,113,9068,0,4,4,154,0,261.0,0.0,5411.0,5284.0,1051078.0,5658.0,0.0,0.0,1022036,4,2,7,1022036,6,4,2,1022036,4,2,6,1022036,4,2,2,1022036,4,2,6,1022036,5,2,3,1022036,0,0,0,1022036,0,0,6,1022036,0,0,4,1022036,0,0,0,1022036,0,0,7,1022036,0,0,0,1022036,0,0,3,1022036,0,0,0,1022036,0,0,0,1022036,0,0,4,1022036,0,1022036,915,4088144,46300,19232,2071948739146944,2072010719580787,2072010719584913,2071948743881505
62,__amd_rocclr_fillBufferAligned.kd,2,0,170,2176,2176,256,256,0,0,12,4,48,64,0x0,0x78cc9d60ba00,2,21,1690,0,1,1,93,0,66.0,0.0,1615.0,1564.0,1027700.0,1717.0,0.0,0.0,106614,0,0,5,106614,0,0,0,106614,0,0,4,106614,1,0,1,106614,2,2,0,106614,0,0,0,106614,4,2,2,106614,4,2,8,106614,4,2,7,106614,5,2,3,106614,0,0,5,106614,1,0,1,106614,4,2,2,106614,2,1,1,106614,4,2,2,106614,4,2,6,106614,0,106614,77,426456,43306,16332,2071948744720936,2072010719611712,2072010719613675,2071948745859510
63,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,171,2176,2176,155648,512,2560,48,28,4,80,64,0x0,0x788c78117880,267654,4842970,387418172,0,609,267045,743643,0,19764157.0,4880.0,53245250.0,48876247.0,58364346.0,53277701.0,49937.0,148.0,2762782,131665,545,131138,2762782,132216,936,131280,2762782,132032,936,131101,2762782,132376,1248,131128,2762782,132193,1089,131127,2762782,132192,1092,131121,2762782,132144,1012,131167,2762782,132144,1012,131154,2762782,131666,544,131139,2762782,132218,936,131282,2762782,132032,936,131103,2762782,132378,1248,131130,2762782,132192,1088,131128,2762782,132193,1092,131128,2762782,132146,1012,131168,2762782,132146,1012,131155,2762782,0,2762782,844,11051128,6095848,1539424,2071948745842985,2072010719618122,2072010719715386,2071948747795112
64,__amd_rocclr_copyBuffer.kd,2,0,172,2176,2176,512,512,0,0,16,0,32,64,0x0,0x78cc9d60ba80,8,111,8804,0,4,4,154,0,261.0,0.0,5299.0,5170.0,1052608.0,5545.0,0.0,0.0,1082153,4,2,3,1082153,4,2,2,1082153,4,2,6,1082153,4,2,2,1082153,4,2,6,1082153,5,2,3,1082153,0,0,0,1082153,0,0,5,1082153,0,0,0,1082153,0,0,0,1082153,0,0,6,1082153,0,0,0,1082153,0,0,3,1082153,2,2,0,1082153,0,0,0,1082153,0,0,4,1082153,0,1082153,0,4328612,46470,19424,2071948746410645,2072010719715386,2072010719719472,2071948749127372
65,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,174,2176,2176,4194304,256,0,0,24,0,64,64,0x0,0x788bf5a314c0,524288,26760321,2140783912,0,262144,262144,10223616,0,34167408.0,0.0,35477427.0,30296241.0,37973339.0,35543471.0,440166.0,26772093.0,1090298,196928,33080,163856,1090298,196928,33080,163848,1090298,197328,33468,163868,1090298,196928,33080,163852,1090298,197248,33392,163879,1090298,197248,33392,163879,1090298,197248,33392,163894,1090298,197328,33468,163903,1090298,196928,33080,163857,1090298,196928,33080,163848,1090298,197328,33468,163868,1090298,196928,33080,163852,1090298,197248,33392,163877,1090298,197248,33392,163880,1090298,197248,33392,163889,1090298,197328,33468,163895,1090298,0,1090298,0,4361192,3949642,997873,2071948749981985,2072010719749196,2072010719811688,2071948751124905
66,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,175,2176,2176,67108864,512,0,0,12,4,32,64,0x0,0x788c1746e700,2097152,26606752,2128160512,0,1048576,1048576,26214400,0,40429220.0,0.0,104187981.0,97438861.0,112507805.0,106338640.0,181229.0,5381.0,3303847,557936,263000,295073,3303847,557376,262456,294946,3303847,557376,262456,294947,3303847,557376,262456,294952,3303847,558016,263080,294936,3303847,558096,263156,294963,3303847,558336,263392,294983,3303847,558416,263468,295008,3303847,557936,263000,295069,3303847,557376,262456,294950,3303847,557376,262456,294956,3303847,557376,262456,294947,3303847,558016,263080,294937,3303847,558096,263156,294962,3303847,558336,263392,294983,3303847,558436,263487,295008,3303847,0,3303847,2889,13215388,11795644,2958147,2071948751101711,2072010719811688,2072010719999646,2071948752259503
67,__amd_rocclr_fillBufferAligned.kd,2,0,176,2176,2176,256,256,0,0,12,4,48,64,0x0,0x78cc9d60ba00,2,23,1832,0,1,1,93,0,66.0,0.0,1751.0,1702.0,1035240.0,1860.0,0.0,0.0,794497,0,0,1,794497,0,0,0,794497,0,0,4,794497,0,0,0,794497,0,0,4,794497,0,0,0,794497,4,2,2,794497,4,2,7,794497,5,2,3,794497,6,4,2,794497,0,0,6,794497,1,0,1,794497,4,2,5,794497,3,1,2,794497,4,2,2,794497,4,2,6,794497,0,794497,1103,3177988,44060,17062,2071948751667648,2072010719999646,2072010720004092,2071948753306191
68,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,177,2176,2176,155648,512,4608,80,36,4,80,64,0x0,0x788bd542e7c0,529798,20435745,1634813036,0,609,529189,743643,0,32557672.0,4880.0,118399902.0,109871252.0,122993014.0,118432306.0,95312.0,409066.0,4496546,263228,1022,262241,4496546,263589,1371,262239,4496546,263300,1102,262229,4496546,263228,1018,262230,4496546,263434,1258,262184,4496546,263507,1178,262347,4496546,263452,1258,262241,4496546,263452,1258,262238,4496546,263222,1016,262243,4496546,263582,1364,262241,4496546,263294,1096,262225,4496546,263222,1012,262229,4496546,263428,1252,262185,4496546,263501,1173,262345,4496546,263444,1252,262233,4496546,263444,1252,262237,4496546,0,4496546,3550,17986184,12900162,3239286,2071948752557944,2072010720004092,2072010720207473,2071948754733161
69,__amd_rocclr_copyBuffer.kd,2,0,178,2176,2176,512,512,0,0,16,0,32,64,0x0,0x78cc9d60ba80,16,180,14416,0,8,8,190,0,521.0,0.0,7999.0,7770.0,1084738.0,8527.0,0.0,0.0,965789,4,2,3,965789,4,2,2,965789,6,4,6,965789,4,2,2,965789,4,2,6,965789,5,2,3,965789,0,0,0,965789,0,0,5,965789,0,0,0,965789,0,0,0,965789,0,0,6,965789,0,0,0,965789,0,0,3,965789,0,0,0,965789,0,0,0,965789,0,0,4,965789,0,965789,0,3863156,50040,22997,2071948753615779,2072010720207473,2072010720212240,2071948756275922
