Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
164,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,335,41380,41380,256,256,0,0,8,0,32,64,0x0,0x70d74bc8b900,12,144,12192,151,28,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5,5,0,0,0,0,0,0,5,5,0,0,8,8,0,0,6,6,0,0,9,9,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1186,1299687,24676,0,1,4,3985531686968187,3985600752611469,3985600752613192,3985531691493435
165,__amd_rocclr_copyBuffer.kd,2,0,336,41380,41380,512,512,0,0,16,0,32,64,0x0,0x71100401ba80,16,112,9872,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,12,12,0,0,0,0,0,0,8,8,0,0,6,6,0,0,9,5,4,0,4,4,0,0,1,1,0,0,0,0,0,0,8,8,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,1079724,25488,0,1,8,3985531687794358,3985600752627693,3985600752630498,3985531692925901
166,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,338,41380,41380,1024,128,0,0,20,4,64,64,0x0,0x70d7e8a6ecc0,432,1196,95432,5088,1984,0,0,0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,128.0,72,56,16,0,74,58,16,0,76,60,16,0,72,56,16,0,52,36,16,0,52,36,16,0,60,44,16,0,44,28,16,0,72,56,16,0,72,56,16,0,76,60,16,0,73,57,16,0,52,36,16,0,52,36,16,0,61,45,16,0,44,28,16,0,1186,142849,22959,0,8,16,3985531693783318,3985600752662865,3985600752667312,3985531694823666
167,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,339,41380,41380,512,512,2560,48,28,4,80,64,0x0,0x70d76da18380,97,820,65592,2694,1158,0,0,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,17,17,0,0,16,16,0,0,20,20,0,0,16,16,0,0,12,12,0,0,12,12,0,0,17,17,0,0,14,14,0,0,13,12,1,0,13,13,0,0,17,17,0,0,13,13,0,0,20,20,0,0,21,21,0,0,20,20,0,0,20,20,0,0,1186,1542244,25355,0,1,8,3985531694809906,3985600752671118,3985600752675364,3985531696330503
168,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,340,41380,41380,256,256,0,0,12,4,32,64,0x0,0x70d7fda957c0,8,160,11936,216,74,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,11,0,0,4,4,0,0,5,5,0,0,7,7,0,0,1,1,0,0,0,0,0,0,5,4,1,0,0,0,0,0,8,8,0,0,0,0,0,0,1,1,0,0,5,5,0,0,1186,1309144,49118,0,1,4,3985531695350875,3985600752697316,3985600752699039,3985531697586388
169,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,341,41380,41380,256,256,0,0,24,0,32,64,0x0,0x70d74ca69a40,4,80,6144,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8,8,0,0,4,4,0,0,9,9,0,0,4,4,0,0,4,4,0,0,5,5,0,0,8,8,0,0,8,8,0,0,4,4,0,0,4,4,0,0,10,10,0,0,4,4,0,0,5,4,1,0,4,4,0,0,4,4,0,0,5,5,0,0,1186,902598,24776,0,1,4,3985531695824425,3985600752712539,3985600752714702,3985531698789736
170,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,342,41380,41380,256,256,0,0,40,0,32,64,0x0,0x70d74ca69840,12,240,18624,1533,942,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,0,0,4,4,0,0,5,5,0,0,5,5,0,0,4,4,0,0,5,5,0,0,4,4,0,0,13,13,0,0,8,8,0,0,4,4,0,0,4,4,0,0,6,5,1,0,4,4,0,0,1186,1393448,24945,0,1,4,3985531696884291,3985600752727881,3985600752730205,3985531700195533
171,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,343,41380,41380,256,256,0,0,36,4,80,64,0x0,0x70d74c447fc0,12,154,12048,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,4,0,0,4,4,0,0,8,8,0,0,4,4,0,0,5,4,1,0,4,4,0,0,9,9,0,0,4,4,0,0,4,4,0,0,4,4,0,0,9,9,0,0,5,5,0,0,1,1,0,0,0,0,0,0,10,10,0,0,4,4,0,0,1186,1006507,24569,0,1,4,3985531697860013,3985600752743024,3985600752745227,3985531701592177
172,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,344,41380,41380,256,256,0,0,24,0,32,64,0x0,0x70d74ca69a40,4,76,6208,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8,8,0,0,4,4,0,0,8,8,0,0,4,4,0,0,4,4,0,0,4,4,0,0,8,8,0,0,8,8,0,0,5,5,0,0,5,5,0,0,9,8,1,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,1186,1132070,25250,0,1,4,3985531698398989,3985600752751516,3985600752753880,3985531702994029
173,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,345,41380,41380,256,256,0,0,36,4,80,64,0x0,0x70d74c053a80,12,228,18720,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,8,8,0,0,4,4,0,0,9,9,0,0,4,4,0,0,5,5,0,0,9,9,0,0,5,5,0,0,4,4,0,0,4,4,0,0,6,6,0,0,7,7,0,0,0,0,0,0,5,4,1,0,8,8,0,0,4,4,0,0,4,4,0,0,1186,931982,24871,0,1,4,3985531699291658,3985600752768822,3985600752771105,3985531704368320
174,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,346,41380,41380,256,256,512,0,8,0,32,64,0x0,0x70d74bc8eec0,9,158,12288,453,252,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,0,0,0,0,5,5,0,0,8,8,0,0,4,4,0,0,9,9,0,0,5,5,0,0,4,4,0,0,1,1,0,0,0,0,0,0,2,1,1,0,5,5,0,0,1,1,0,0,8,8,0,0,0,0,0,0,1,1,0,0,1186,842698,24580,0,1,4,3985531699843403,3985600752784805,3985600752786768,3985531705693218
175,__amd_rocclr_copyBuffer.kd,2,0,347,41380,41380,512,512,0,0,16,0,32,64,0x0,0x71100401ba80,16,144,11792,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,9,9,0,0,0,0,0,0,8,8,0,0,5,5,0,0,9,5,4,0,4,4,0,0,2,2,0,0,0,0,0,0,9,9,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,1225920,25397,0,1,8,3985531700693990,3985600752792497,3985600752795822,3985531707093187
176,__amd_rocclr_fillBufferAligned.kd,2,0,349,41380,41380,256,256,0,0,12,4,48,64,0x0,0x71100401ba00,8,80,6976,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,4,4,0,0,8,8,0,0,4,4,0,0,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,2,2,0,0,9,9,0,0,5,5,0,0,8,8,0,0,4,4,0,0,1,1,0,0,1,1,0,0,1394,99460,25673,0,1,4,3985531707879198,3985600752818856,3985600752820538,3985531709003580
177,__amd_rocclr_fillBufferAligned.kd,2,0,350,41380,41380,256,256,0,0,12,4,48,64,0x0,0x71100401ba00,8,80,6752,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,6,6,0,0,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,0,0,0,0,1,1,0,0,1394,630820,24864,0,1,4,3985531708982749,3985600752824504,3985600752825826,3985531710807034
178,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,351,41380,41380,256,256,0,0,8,0,16,64,0x0,0x70d7e8921100,12,224,17856,78,20,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,0,1,0,1,0,2,2,0,0,1,1,0,0,5,5,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,4,4,0,12,8,4,0,1186,1070340,25307,0,1,4,3985531709474916,3985600752839326,3985600752841329,3985531712249255
179,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,352,41380,41380,512,512,29184,0,52,4,48,64,0x0,0x70d74bc8f040,56,865,70180,2268,900,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,4,4,0,0,5,5,0,0,6,6,0,0,7,5,2,0,9,9,0,0,5,5,0,0,6,6,0,0,4,4,0,0,4,4,0,0,5,5,0,0,9,9,0,0,5,5,0,0,8,8,0,0,5,5,0,0,4,4,0,0,1186,859105,24842,0,1,8,3985531709957950,3985600752848620,3985600752851344,3985531713535967
180,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,353,41380,41380,256,256,0,0,8,0,32,64,0x0,0x70d74bc8b900,12,228,17952,151,28,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,0,0,0,0,4,4,0,0,8,8,0,0,6,6,0,0,8,8,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1186,678719,24979,0,1,4,3985531710499951,3985600752855069,3985600752856912,3985531714889607
181,__amd_rocclr_copyBuffer.kd,2,0,354,41380,41380,512,512,0,0,16,0,32,64,0x0,0x71100401ba80,16,146,11712,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,9,9,0,0,0,0,0,0,8,8,0,0,5,5,0,0,9,5,4,0,4,4,0,0,1,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1394,1142076,25310,0,1,8,3985531711322847,3985600752868889,3985600752872895,3985531716263778
182,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,356,41380,41380,1024,128,0,0,20,4,64,64,0x0,0x70d7e8a6ecc0,432,1048,83848,5088,1984,0,0,0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,128.0,72,56,16,0,74,58,16,0,76,60,16,0,72,56,16,0,48,32,16,0,48,32,16,0,60,44,16,0,52,36,16,0,72,56,16,0,72,56,16,0,76,60,16,0,73,57,16,0,48,32,16,0,48,32,16,0,61,45,16,0,52,36,16,0,1186,139910,25051,0,8,16,3985531717079553,3985600752903180,3985600752907306,3985531718109285
183,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,357,41380,41380,512,512,2560,48,28,4,80,64,0x0,0x70d76da18380,97,584,48464,2694,1158,0,0,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,17,17,0,0,16,16,0,0,20,20,0,0,16,16,0,0,12,12,0,0,12,12,0,0,16,16,0,0,12,12,0,0,15,14,1,0,14,14,0,0,17,17,0,0,13,13,0,0,20,20,0,0,19,19,0,0,22,22,0,0,20,20,0,0,1186,1147570,50273,0,1,8,3985531718095685,3985600752911032,3985600752915198,3985531719814534
184,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,358,41380,41380,256,256,0,0,12,4,32,64,0x0,0x70d7fda957c0,8,128,9888,216,74,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,8,8,0,0,5,5,0,0,5,5,0,0,4,4,0,0,1,1,0,0,0,0,0,0,7,6,1,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1186,991145,25006,0,1,4,3985531718640109,3985600752935027,3985600752936910,3985531721029430
185,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,359,41380,41380,256,256,0,0,24,0,32,64,0x0,0x70d74ca69a40,4,72,5624,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8,8,0,0,4,4,0,0,8,8,0,0,4,4,0,0,4,4,0,0,4,4,0,0,8,8,0,0,8,8,0,0,4,4,0,0,4,4,0,0,10,10,0,0,4,4,0,0,5,4,1,0,4,4,0,0,4,4,0,0,4,4,0,0,1186,1165038,24842,0,1,4,3985531719129903,3985600752950530,3985600752952613,3985531722432984
186,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,360,41380,41380,256,256,0,0,40,0,32,64,0x0,0x70d74ca69840,12,210,15888,1533,942,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0,0,0,0,1,1,0,0,8,8,0,0,1,1,0,0,4,4,0,0,4,4,0,0,5,5,0,0,4,4,0,0,5,5,0,0,4,4,0,0,12,12,0,0,8,8,0,0,4,4,0,0,4,4,0,0,5,4,1,0,4,4,0,0,1186,1082699,24619,0,1,4,3985531720082671,3985600752958261,3985600752960465,3985531723792854
187,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,361,41380,41380,256,256,0,0,36,4,80,64,0x0,0x70d74c447fc0,12,180,14592,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,4,0,0,5,5,0,0,9,9,0,0,4,4,0,0,5,4,1,0,5,5,0,0,9,9,0,0,4,4,0,0,4,4,0,0,4,4,0,0,10,10,0,0,5,5,0,0,1,1,0,0,0,0,0,0,9,9,0,0,4,4,0,0,1186,1086979,63089,0,1,4,3985531720642738,3985600752968717,3985600752970880,3985531725195576
188,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,362,41380,41380,256,256,0,0,24,0,32,64,0x0,0x70d74ca69a40,4,48,3792,1458,876,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,9,9,0,0,4,4,0,0,9,9,0,0,4,4,0,0,4,4,0,0,5,5,0,0,8,8,0,0,8,8,0,0,5,5,0,0,4,4,0,0,10,9,1,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,1186,1120486,24239,0,1,4,3985531721533555,3985600752977970,3985600752980334,3985531726584219
189,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,363,41380,41380,256,256,0,0,36,4,80,64,0x0,0x70d74c053a80,12,144,11808,1085,622,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9,9,0,0,4,4,0,0,8,8,0,0,4,4,0,0,5,5,0,0,8,8,0,0,5,5,0,0,4,4,0,0,4,4,0,0,5,5,0,0,6,6,0,0,0,0,0,0,5,4,1,0,8,8,0,0,4,4,0,0,4,4,0,0,1186,1066482,24746,0,1,4,3985531722081525,3985600752994355,3985600752996558,3985531727975094
190,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,364,41380,41380,256,256,512,0,8,0,32,64,0x0,0x70d74bc8eec0,9,144,10944,453,252,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4,4,0,0,0,0,0,0,4,4,0,0,9,9,0,0,4,4,0,0,8,8,0,0,5,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,5,0,0,1,1,0,0,8,8,0,0,0,0,0,0,1,1,0,0,1186,787792,24946,0,1,4,3985531722932652,3985600753010058,3985600753011981,3985531729363025
191,__amd_rocclr_copyBuffer.kd,2,0,365,41380,41380,512,512,0,0,16,0,32,64,0x0,0x71100401ba80,16,148,10784,299,65,0,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,4,4,0,0,4,4,0,0,10,10,0,0,2,2,0,0,8,8,0,0,6,6,0,0,9,5,4,0,4,4,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,1062829,25034,0,1,8,3985531723456346,3985600753017188,3985600753021354,3985531730764295
192,__amd_rocclr_fillBufferAligned.kd,2,0,367,41380,41380,256,256,0,0,12,4,48,64,0x0,0x71100401ba00,8,72,5648,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,2,2,0,0,8,8,0,0,4,4,0,0,7,6,1,0,1,1,0,0,1,1,0,0,0,0,0,0,4,4,0,0,2,2,0,0,8,8,0,0,5,5,0,0,8,8,0,0,4,4,0,0,1,1,0,0,1,1,0,0,1394,96188,24531,0,1,4,3985531731589174,3985600753054363,3985600753056486,3985531732667838
193,__amd_rocclr_fillBufferAligned.kd,2,0,368,41380,41380,256,256,0,0,12,4,48,64,0x0,0x71100401ba00,8,64,5040,183,38,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,2,2,0,0,4,4,0,0,4,4,0,0,4,4,0,0,4,4,0,0,2,2,0,0,1,1,0,0,1394,542555,25123,0,1,4,3985531732647037,3985600753060332,3985600753061814,3985531734425576
