Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
44,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,100,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,67414973,4736,616021504,66813268,0,2464189396,2424704,0,12376040.0,13601792.0,81587.0,215846704.0,0.0,216006656.0,26821,866029,0,30948,866155,0,32075,865963,0,33235,866043,0,25959,865866,0,24796,865889,0,25782,865875,0,28375,866032,0,19130,866025,0,24139,866039,0,21294,865889,0,25563,866049,0,24366,866211,0,24155,866273,0,26890,866027,0,29257,866108,0,269646384.0,4306086,0,0,399698167,16852899,16852899,3985543251344995,3985600623870527,3985600625234781,3985543253929975
45,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,104,41874,41874,303104,256,64000,0,128,352,112,64,0x0,0x7e4374417980,68875957,4736,629648753,68250547,0,2518699036,2424704,0,13123528.0,13601792.0,81580.0,215846713.0,0.0,216006656.0,158515,841391,0,161678,841528,0,124319,841352,0,127174,841488,0,121672,841512,0,140379,841559,0,123882,841720,0,145386,841851,0,160930,841442,0,164486,841542,0,143608,841661,0,145687,841820,0,160569,841364,0,161250,841416,0,108002,841349,0,110530,841436,0,275489520.0,4280681,0,0,412262423,17218095,17218095,3985543254488470,3985600625275481,3985600626629559,3985543256834057
46,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>) [clone .kd]",2,0,107,41874,41874,8388608,256,0,0,12,4,16,64,0x0,0x7e438a92ed00,3099745,131072,173097420,2570175,0,695288640,0,262144,0.0,393216.0,19419.0,5819808.0,0.0,6291456.0,1651,0,0,0,0,0,798,0,0,863,0,0,682,0,0,0,0,0,0,0,0,0,0,0,1639,0,0,0,0,0,840,0,0,892,0,0,677,0,0,0,0,0,0,0,0,0,0,0,12385584.0,139425,0,3491036,0,774099,774099,3985543261375548,3985600629947325,3985600629991270,3985543261881986
47,micro_tk(micro_globals) [clone .kd],2,0,108,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87548149,16384,1586070377,87134606,0,6344639212,8290304,1081344,27421283.0,13631488.0,7168.0,205513728.0,0.0,205520896.0,15339,2197497,0,16456,2197490,0,14161,2197494,0,14769,2197477,0,8235,2197317,0,8310,2197379,0,9675,2197261,0,9877,2197277,0,13560,2197830,0,13858,2197780,0,13176,2197856,0,13078,2197809,0,11653,2197817,0,9454,2197830,0,10889,2197701,0,10535,2197816,0,350177440.0,2917183,0,0,598661521,21886090,21886090,3985543262159736,3985600630293997,3985600631913667,3985543264725888
48,micro_tk(micro_globals) [clone .kd],2,0,110,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,85654979,16384,1535860118,84721234,0,6143799176,8290304,1081344,29893268.0,13631488.0,7230.0,205513666.0,0.0,205520896.0,3599,2222847,0,4176,2222874,0,4076,2222842,0,3140,2222876,0,4599,2222960,0,4188,2222949,0,5852,2223009,0,5028,2222979,0,4485,2223328,0,4588,2223349,0,5154,2223334,0,4072,2223340,0,4783,2222929,0,4251,2222987,0,5850,2222868,0,4448,2222882,0,342607488.0,3065312,0,0,580648723,21412968,21412968,3985543265266287,3985600631947319,3985600633798972,3985543267868953
49,micro_tk(micro_globals) [clone .kd],2,0,112,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87536937,16384,1578266381,86670124,0,6313423624,8290304,1081344,25856785.0,13631488.0,7242.0,205513654.0,0.0,205520896.0,25356,2108821,0,25755,2108823,0,25239,2108883,0,25182,2108875,0,26025,2108997,0,25905,2108901,0,26915,2109005,0,26750,2108885,0,24918,2109480,0,25787,2109352,0,25236,2109324,0,25089,2109292,0,25423,2109361,0,25052,2109335,0,26565,2109410,0,26121,2109410,0,350134592.0,3105581,0,0,595735053,21883412,21883412,3985543268367039,3985600633829616,3985600635812823,3985543270994933
50,micro_tk(micro_globals) [clone .kd],2,0,114,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,83597904,16384,1506765266,82919041,0,6027420900,8290304,1081344,23711621.0,13631488.0,7140.0,205513756.0,0.0,205520896.0,4192,2058426,0,5008,2058496,0,4337,2058505,0,4975,2058550,0,5192,2058810,0,5181,2058832,0,6028,2058863,0,5822,2058871,0,3743,2058770,0,4544,2058821,0,3893,2058846,0,3990,2058845,0,4081,2058775,0,4461,2058824,0,5206,2058857,0,4663,2058908,0,334383968.0,2949490,0,0,567124844,20898998,20898998,3985543271488422,3985600635840784,3985600637666999,3985543274121032
51,micro_tk(micro_globals) [clone .kd],2,0,116,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,85226845,16384,1535435969,84607835,0,6142102000,8290304,1081344,28086623.0,13631488.0,7276.0,205513620.0,0.0,205520896.0,4602,2292928,0,5039,2292940,0,4981,2292855,0,4479,2292852,0,5422,2292997,0,5075,2292982,0,6172,2292958,0,5390,2292912,0,4316,2293104,0,5157,2293174,0,5006,2293172,0,5324,2293206,0,4383,2293166,0,4782,2293195,0,5213,2293267,0,6096,2293259,0,340893504.0,2963349,0,0,576948322,21305844,21305844,3985543274644866,3985600637695201,3985600639507035,3985543277345306
52,micro_tk(micro_globals) [clone .kd],2,0,118,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87773205,16384,1577518018,86787866,0,6310430152,8290304,1081344,28421053.0,13631488.0,7252.0,205513644.0,0.0,205520896.0,5731,2185304,0,6360,2185350,0,6197,2185360,0,5750,2185365,0,5115,2185414,0,5279,2185459,0,5803,2185520,0,5844,2185514,0,5144,2185540,0,5609,2185628,0,5610,2185542,0,5305,2185605,0,6335,2185559,0,5527,2185568,0,7627,2185538,0,6658,2185537,0,351079360.0,3121603,0,0,595665534,21942460,21942460,3985543277848229,3985600639532472,3985600641332609,3985543280549832
53,micro_tk(micro_globals) [clone .kd],2,0,120,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87104853,16384,1569058665,86284255,0,6276592252,8290304,1081344,25544868.0,13631488.0,7148.0,205513748.0,0.0,205520896.0,5568,2099012,0,6101,2099015,0,5517,2098970,0,5848,2099020,0,5695,2099341,0,5250,2099391,0,6541,2099238,0,6286,2099278,0,5127,2099761,0,5965,2099807,0,5491,2099681,0,5183,2099656,0,5422,2099506,0,5000,2099485,0,6578,2099417,0,5866,2099311,0,348404800.0,3086144,0,0,592800531,21775300,21775300,3985543281013146,3985600641360130,3985600643160106,3985543283658805
54,micro_tk(micro_globals) [clone .kd],2,0,122,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87563261,16384,1577232069,86761752,0,6309288316,8290304,1081344,29066698.0,13631488.0,7178.0,205513718.0,0.0,205520896.0,10095,2137233,0,10465,2137260,0,10275,2137250,0,10231,2137215,0,9650,2136468,0,9414,2136494,0,11226,2136472,0,10255,2136431,0,9211,2135852,0,10233,2135857,0,10458,2135913,0,10078,2135931,0,9882,2136275,0,9316,2136239,0,11479,2136228,0,10508,2136216,0,350240032.0,3097696,0,0,592212628,21890002,21890002,3985543284219073,3985600643187266,3985600644989526,3985543286867858
55,micro_tk(micro_globals) [clone .kd],2,0,124,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,88702418,16384,1599262648,87921975,0,6397410636,8290304,1081344,31875230.0,13631488.0,7210.0,205513686.0,0.0,205520896.0,7326,2161285,0,8739,2161208,0,8372,2161327,0,8499,2161241,0,53593,2161409,0,53576,2161360,0,54969,2161384,0,54385,2161398,0,52049,2160966,0,54423,2161019,0,53059,2161072,0,53463,2161145,0,29879,2160692,0,30803,2160697,0,31238,2160737,0,32148,2160698,0,354799136.0,3126829,0,0,597878941,22174946,22174946,3985543287420074,3985600645014883,3985600646807289,3985543290041868
56,micro_tk(micro_globals) [clone .kd],2,0,126,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,84578232,16384,1524856229,83980775,0,6099783960,8290304,1081344,27974841.0,13631488.0,7204.0,205513692.0,0.0,205520896.0,5828,2186926,0,7070,2186857,0,6625,2186793,0,5843,2186766,0,5619,2185945,0,5457,2185936,0,6695,2185944,0,6409,2185990,0,4885,2186123,0,5133,2186105,0,4987,2186227,0,4872,2186059,0,5637,2187043,0,5378,2187154,0,6597,2187117,0,6655,2187213,0,338305648.0,2950799,0,0,571934633,21144103,21144103,3985543290533164,3985600646832566,3985600648614836,3985543293174347
57,micro_tk(micro_globals) [clone .kd],2,0,128,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,85314177,16384,1537235505,84582322,0,6149300632,8290304,1081344,25840652.0,13631488.0,7192.0,205513704.0,0.0,205520896.0,4260,2174610,0,5613,2174579,0,4875,2174657,0,5386,2174606,0,5251,2174138,0,5050,2174050,0,6877,2174183,0,6504,2174117,0,5106,2173742,0,6421,2173768,0,4981,2173742,0,6225,2173741,0,5533,2173936,0,5604,2173941,0,6603,2174039,0,6889,2174006,0,341243440.0,2955987,0,0,582728656,21327715,21327715,3985543293672123,3985600648639873,3985600650403756,3985543296348227
58,micro_tk(micro_globals) [clone .kd],2,0,130,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,85201525,16384,1545517044,84526878,0,6182427900,8290304,1081344,24795806.0,13631488.0,7156.0,205513740.0,0.0,205520896.0,74816,2079108,0,75400,2079098,0,75090,2079257,0,75451,2079247,0,73575,2079113,0,72958,2079174,0,74390,2079166,0,73748,2079276,0,72549,2079548,0,73314,2079568,0,73034,2079501,0,72603,2079456,0,74036,2079861,0,73244,2079849,0,75473,2080152,0,74603,2080038,0,340792256.0,2898676,0,0,576609320,21299516,21299516,3985543296836478,3985600650426710,3985600652185786,3985543299479734
59,micro_tk(micro_globals) [clone .kd],2,0,132,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87079341,16384,1573814680,86387524,0,6295617052,8290304,1081344,26814776.0,13631488.0,7186.0,205513710.0,0.0,205520896.0,7078,2084146,0,5920,2084135,0,7650,2084021,0,5796,2084093,0,6352,2083178,0,5867,2083149,0,7172,2083310,0,6633,2083274,0,8904,2083163,0,8873,2083209,0,9083,2083252,0,8212,2083186,0,7282,2083629,0,6795,2083641,0,8208,2083674,0,7638,2083546,0,348303584.0,3101510,0,0,581888798,21768974,21768974,3985543300386945,3985600652206217,3985600653950270,3985543303016020
60,micro_tk(micro_globals) [clone .kd],2,0,134,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87026597,16384,1573084546,86347911,0,6292696756,8290304,1081344,28623790.0,13631488.0,7204.0,205513692.0,0.0,205520896.0,72724,2251114,0,73086,2251086,0,72882,2251058,0,72718,2250989,0,73074,2251188,0,72599,2251220,0,73949,2251262,0,73090,2251306,0,72694,2250941,0,73201,2250951,0,72696,2251016,0,72270,2251074,0,72759,2251243,0,72525,2251239,0,73680,2251201,0,73336,2251191,0,348093728.0,2994546,0,0,590250330,21755858,21755858,3985543303705409,3985600653971462,3985600655721084,3985543306378639
61,micro_tk(micro_globals) [clone .kd],2,0,136,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87972477,16384,1580576234,86998272,0,6322664424,8290304,1081344,27219398.0,13631488.0,7154.0,205513742.0,0.0,205520896.0,8549,1985915,0,10374,1985861,0,8945,1985838,0,10029,1985862,0,8708,1986122,0,9341,1986153,0,10043,1986228,0,10234,1986228,0,8637,1985986,0,10167,1986056,0,9895,1986073,0,10069,1986119,0,9167,1986810,0,9653,1986845,0,10721,1986654,0,10986,1986702,0,351875504.0,3246075,0,0,590300116,21992219,21992219,3985543307118542,3985600655741955,3985600657509203,3985543309801166
62,micro_tk(micro_globals) [clone .kd],2,0,138,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87554463,16384,1587644610,86839283,0,6350937536,8290304,1081344,28953190.0,13631488.0,7132.0,205513764.0,0.0,205520896.0,51226,2096273,0,52453,2096244,0,51811,2096402,0,52154,2096310,0,74065,2097003,0,74592,2096965,0,75526,2097221,0,75589,2097231,0,97176,2097102,0,98059,2097117,0,97292,2097022,0,97047,2097000,0,52057,2096795,0,51394,2096824,0,53215,2096916,0,52481,2096978,0,350207328.0,2857199,0,0,597408489,21887958,21887958,3985543310632405,3985600657530314,3985600659265635,3985543313242752
63,micro_tk(micro_globals) [clone .kd],2,0,140,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,86595429,16384,1561511668,85923742,0,6246405028,8290304,1081344,28391090.0,13631488.0,7144.0,205513752.0,0.0,205520896.0,4720,2096949,0,5979,2097028,0,5449,2096976,0,5985,2096885,0,4751,2096870,0,5082,2096794,0,5850,2096893,0,5770,2096921,0,6305,2097642,0,7388,2097661,0,6165,2097738,0,6489,2097656,0,5626,2097972,0,5505,2097951,0,6291,2097761,0,5945,2097798,0,346366768.0,3056535,0,0,579814105,21647923,21647923,3985543313971629,3985600659285504,3985600661041015,3985543316604800
64,micro_tk(micro_globals) [clone .kd],2,0,142,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,86654738,16384,1571210243,86138585,0,6285200072,8290304,1081344,25723777.0,13631488.0,7204.0,205513692.0,0.0,205520896.0,6865,2059781,0,8411,2059766,0,6838,2059812,0,7860,2059826,0,7279,2060298,0,6922,2060312,0,8887,2060288,0,8313,2060409,0,6901,2061574,0,9689,2061493,0,7042,2061480,0,8920,2061429,0,8311,2060813,0,8150,2060853,0,9119,2060817,0,9526,2060811,0,346613856.0,2962046,0,0,590167242,21663366,21663366,3985543317488025,3985600661061525,3985600662805619,3985543320106995
65,micro_tk(micro_globals) [clone .kd],2,0,144,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,86818717,16384,1567684771,85972828,0,6271096564,8290304,1081344,28424410.0,13631488.0,7200.0,205513696.0,0.0,205520896.0,5074,2193553,0,5827,2193568,0,5291,2193441,0,5516,2193433,0,4890,2193186,0,4886,2193185,0,5492,2193370,0,5344,2193315,0,4994,2193430,0,6031,2193404,0,5334,2193345,0,5505,2193357,0,6048,2192848,0,5827,2192910,0,6568,2192715,0,7023,2192750,0,347260416.0,3006808,0,0,580061311,21703776,21703776,3985543320798287,3985600662825689,3985600664592897,3985543323476034
66,micro_tk(micro_globals) [clone .kd],2,0,146,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,85922605,16384,1550383567,85252822,0,6201893252,8290304,1081344,24984969.0,13631488.0,7260.0,205513636.0,0.0,205520896.0,24616,2095101,0,25193,2095115,0,25216,2094861,0,25110,2094911,0,24547,2095515,0,24550,2095524,0,25770,2095486,0,24899,2095531,0,23743,2095656,0,24390,2095764,0,23884,2095667,0,24005,2095838,0,24775,2094694,0,24447,2094668,0,25366,2094441,0,24906,2094462,0,343674976.0,3010929,0,0,583416015,21479686,21479686,3985543323937686,3985600664613648,3985600666335229,3985543326604577
67,micro_tk(micro_globals) [clone .kd],2,0,149,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,86809756,16384,1566489576,86301916,0,6266317284,8290304,1081344,25710708.0,13631488.0,7148.0,205513748.0,0.0,205520896.0,98129,2051776,0,100627,2051805,0,97942,2051775,0,99361,2051830,0,97250,2050697,0,97829,2050766,0,99061,2050804,0,99515,2050884,0,98045,2051454,0,100044,2051557,0,99376,2051440,0,100250,2051404,0,96561,2050760,0,96311,2050834,0,97633,2050971,0,97467,2050924,0,347230992.0,3152118,0,0,583787857,21701937,21701937,3985543327098647,3985600666379654,3985600668110088,3985543329709946
68,micro_tk(micro_globals) [clone .kd],2,0,154,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87536313,16384,1578375185,86746716,0,6313859632,8290304,1081344,27473802.0,13631488.0,7184.0,205513712.0,0.0,205520896.0,8104,2114446,0,9587,2114535,0,8585,2114617,0,9020,2114693,0,8137,2113835,0,7722,2113797,0,9589,2113804,0,9124,2113811,0,7816,2114974,0,8682,2114945,0,7888,2114851,0,7808,2114838,0,7056,2115099,0,6529,2115017,0,8015,2115080,0,7171,2115111,0,350131168.0,3135032,0,0,593319950,21883198,21883198,3985543330247420,3985600668162485,3985600669889153,3985543332874602
69,micro_tk(micro_globals) [clone .kd],2,0,159,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,88691543,16384,1597026090,87820378,0,6388462860,8290304,1081344,28874709.0,13631488.0,7224.0,205513672.0,0.0,205520896.0,64466,2213824,0,65269,2213787,0,87538,2213877,0,87813,2213907,0,74008,2213196,0,51479,2213182,0,75000,2213321,0,52004,2213245,0,51982,2213572,0,53312,2213491,0,52570,2213549,0,52958,2213527,0,29505,2213924,0,29708,2214000,0,31586,2214158,0,31387,2214202,0,354763712.0,3081873,0,0,594884934,22172732,22172732,3985543333586334,3985600669940670,3985600671700427,3985543336207407
70,micro_tk(micro_globals) [clone .kd],2,0,164,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,84639065,16384,1522636619,83841059,0,6090905828,8290304,1081344,26581064.0,13631488.0,7228.0,205513668.0,0.0,205520896.0,5001,2139445,0,5985,2139456,0,5905,2139470,0,5428,2139481,0,5169,2138885,0,5384,2138895,0,6690,2138831,0,6432,2138894,0,4602,2140664,0,4858,2140644,0,5398,2140744,0,4172,2140606,0,5618,2140773,0,4445,2140803,0,6413,2140586,0,5447,2140696,0,338542320.0,3010078,0,0,568402803,21158895,21158895,3985543336724111,3985600671747416,3985600673466753,3985543339356380
71,micro_tk(micro_globals) [clone .kd],2,0,169,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,85616757,16384,1545582373,84962451,0,6182688632,8290304,1081344,27200088.0,13631488.0,7184.0,205513712.0,0.0,205520896.0,6724,2174108,0,7171,2174117,0,7307,2174140,0,7144,2174082,0,5213,2174899,0,4900,2174891,0,6455,2174908,0,6433,2174949,0,6689,2174304,0,7603,2174316,0,7526,2174343,0,7306,2174357,0,5057,2174117,0,4751,2174040,0,5606,2174232,0,5838,2174211,0,342453568.0,2990870,0,0,579309394,21403348,21403348,3985543339857911,3985600673514784,3985600675236565,3985543342488288
72,micro_tk(micro_globals) [clone .kd],2,0,174,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87722385,16384,1579229340,86774603,0,6317275612,8290304,1081344,28704731.0,13631488.0,7164.0,205513732.0,0.0,205520896.0,5625,2186307,0,5756,2186364,0,6148,2186365,0,5363,2186400,0,5853,2186834,0,5778,2186846,0,6602,2186711,0,6316,2186701,0,4317,2187026,0,4395,2187081,0,4711,2187013,0,3897,2187005,0,4689,2186393,0,4385,2186369,0,5683,2186531,0,5548,2186641,0,350875488.0,3131222,0,0,594053928,21929718,21929718,3985543343039894,3985600675284516,3985600676999968,3985543345713214
73,micro_tk(micro_globals) [clone .kd],2,0,179,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87479613,16384,1574453925,86664108,0,6298174748,8290304,1081344,27019842.0,13631488.0,7178.0,205513718.0,0.0,205520896.0,6829,2034910,0,8560,2034927,0,7422,2034903,0,8598,2034873,0,6884,2034115,0,6482,2034047,0,8209,2033917,0,7755,2033988,0,8210,2035111,0,9030,2034960,0,9124,2035176,0,9615,2035141,0,8937,2035565,0,7866,2035600,0,10306,2035628,0,8781,2035503,0,349912640.0,3207867,0,0,586587515,21869540,21869540,3985543346500868,3985600677048560,3985600678769620,3985543349121059
74,micro_tk(micro_globals) [clone .kd],2,0,184,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,85982784,16384,1552099736,85248323,0,6208758416,8290304,1081344,26985538.0,13631488.0,7158.0,205513738.0,0.0,205520896.0,5824,2010456,0,5822,2010540,0,4977,2010406,0,5037,2010439,0,5891,2010088,0,5206,2009947,0,6552,2009893,0,5771,2009772,0,5544,2011000,0,6809,2010912,0,6457,2011014,0,6136,2011022,0,5862,2011231,0,5638,2011209,0,6225,2011432,0,6341,2011326,0,343922736.0,3028131,0,0,582126294,21495171,21495171,3985543349696890,3985600678822457,3985600680563627,3985543352328169
75,micro_tk(micro_globals) [clone .kd],2,0,189,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,84498901,16384,1524619715,84098433,0,6098837972,8290304,1081344,27131002.0,13631488.0,7154.0,205513742.0,0.0,205520896.0,4537,2138025,0,5027,2138080,0,5143,2137871,0,4853,2137909,0,5158,2137285,0,5072,2137232,0,6373,2137264,0,6460,2137354,0,4215,2137241,0,4692,2137298,0,5100,2137308,0,4440,2137256,0,4782,2137837,0,4434,2137882,0,5719,2137756,0,5036,2137768,0,337982176.0,2872563,0,0,579301193,21123886,21123886,3985543352836610,3985600680612339,3985600682326950,3985543355462020
76,micro_tk(micro_globals) [clone .kd],2,0,194,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,86355765,16384,1554975733,85626342,0,6220262552,8290304,1081344,28450486.0,13631488.0,7218.0,205513678.0,0.0,205520896.0,6517,2164666,0,9117,2164653,0,7381,2164727,0,8635,2164776,0,7836,2164467,0,8009,2164480,0,9209,2164491,0,9298,2164491,0,8321,2165301,0,9724,2165303,0,8772,2165189,0,8925,2165194,0,7913,2165124,0,7877,2165180,0,10086,2165186,0,9190,2165206,0,345410256.0,3006049,0,0,586707132,21588141,21588141,3985543355968569,3985600682374540,3985600684084463,3985543358603412
77,micro_tk(micro_globals) [clone .kd],2,0,199,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,86957757,16384,1567469299,86102086,0,6270236864,8290304,1081344,27757786.0,13631488.0,7176.0,205513720.0,0.0,205520896.0,72342,2174632,0,73246,2174563,0,72170,2174573,0,73341,2174547,0,72900,2173752,0,73021,2173713,0,74129,2173658,0,73664,2173633,0,73101,2174380,0,74154,2174375,0,74591,2174415,0,74301,2174408,0,94589,2174703,0,94814,2174732,0,96017,2174871,0,96641,2174866,0,347817504.0,3156213,0,0,580902582,21738594,21738594,3985543359101548,3985600684133335,3985600685870018,3985543361764313
78,micro_tk(micro_globals) [clone .kd],2,0,204,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,87242749,16384,1571224856,86586517,0,6285257936,8290304,1081344,27771838.0,13631488.0,7206.0,205513690.0,0.0,205520896.0,6032,1975199,0,6446,1975189,0,6037,1975183,0,5843,1975157,0,6675,1974015,0,5975,1974045,0,7453,1974031,0,6782,1974102,0,6094,1974888,0,6966,1974969,0,5707,1975174,0,5359,1975197,0,6386,1975851,0,5804,1975831,0,7712,1975818,0,6723,1975878,0,348957072.0,3151935,0,0,589613475,21809817,21809817,3985543362272864,3985600685916167,3985600687649324,3985543364927026
79,micro_tk(micro_globals) [clone .kd],2,0,209,41874,41874,1048576,512,49152,0,80,128,32,64,0x0,0x7e7b91918840,88458933,16384,1596001732,87822543,0,6384365348,8290304,1081344,30538786.0,13631488.0,7170.0,205513726.0,0.0,205520896.0,27517,2089201,0,27691,2089266,0,27689,2089196,0,27594,2089219,0,48614,2089530,0,27823,2089544,0,49950,2089587,0,49019,2089598,0,143718,2090011,0,252655,2090059,0,144436,2089989,0,217121,2090068,0,144262,2089514,0,216036,2089591,0,145433,2089472,0,251734,2089517,0,353822336.0,3084173,0,0,600535071,22113896,22113896,3985543365459523,3985600687695352,3985600689413288,3985543368009431
