Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
167,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,339,40886,40886,512,512,2560,48,28,4,80,64,0x0,0x7de600218380,8,588,388,30172,0,0,0,0,0.0,0.0,0.0,1.0,1040.0,1040.0,1024.0,16.0,16,0,0,0,24,0,0,0,16,0,0,0,17,0,0,0,13,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,13,0,0,0,22,0,0,0,12,0,1,0,13,0,0,0,16,0,0,0,20,0,0,0,22,0,0,0,20,0,0,0,293266,7458,0,1463482,0,8,1488318,1488318,3985519915330520,3985600752671118,3985600752675364,3985519916909453
168,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,340,40886,40886,256,256,0,0,12,4,32,64,0x0,0x7de601d957c0,4,59,69,5800,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,8,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,299736,7290,0,1500599,0,4,1525376,1525376,3985519915885359,3985600752697316,3985600752699039,3985519917958753
169,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,341,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,155,12928,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,16,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,6,0,0,0,12,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,213047,7169,0,1002764,0,4,1048010,1048010,3985519916470965,3985600752712539,3985600752714702,3985519919083425
170,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,342,40886,40886,256,256,0,0,40,0,32,64,0x0,0x7de564869840,4,355,129,11188,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,8,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,6,0,0,0,5,0,0,0,12,0,0,0,12,0,0,0,8,0,0,0,4,0,1,0,8,0,0,0,4,0,0,0,4,0,0,0,202858,7096,0,943345,0,4,991858,991858,3985519917436762,3985600752727881,3985600752730205,3985519920193976
171,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,343,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de564247fc0,4,252,147,11716,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,1,0,6,0,0,0,4,0,0,0,9,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,9,0,0,0,4,0,0,0,179634,10054,0,844624,0,4,868928,868928,3985519918535445,3985600752743024,3985600752745227,3985519921307531
172,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,344,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,163,12528,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,16,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,4,0,1,0,11,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,229963,7096,0,1097131,0,4,1142450,1142450,3985519919647869,3985600752751516,3985600752753880,3985519922423300
173,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,345,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de563e53a80,4,252,158,12560,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,9,0,0,0,7,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,11,0,0,0,8,0,0,0,7,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,1,0,4,0,0,0,220948,10037,0,1045484,0,4,1092257,1092257,3985519920776897,3985600752768822,3985600752771105,3985519923738093
174,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,346,40886,40886,256,256,512,0,8,0,32,64,0x0,0x7de563a8eec0,4,82,87,7540,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,233248,9860,0,1137791,0,4,1162428,1162428,3985519921888290,3985600752784805,3985600752786768,3985519925110091
175,__amd_rocclr_copyBuffer.kd,2,0,347,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,84,7376,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,235265,7791,0,1143856,0,8,1169759,1169759,3985519922988556,3985600752792497,3985600752795822,3985519926604509
176,__amd_rocclr_fillBufferAligned.kd,2,0,349,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,78,5824,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0,0,0,2,0,0,0,8,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,42393,10000,0,83104,0,4,107912,107912,3985519927340026,3985600752818856,3985600752820538,3985519928499910
177,__amd_rocclr_fillBufferAligned.kd,2,0,350,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,69,5744,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,138030,87,0,611113,0,4,635359,635359,3985519928478138,3985600752824504,3985600752825826,3985519930253782
178,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,351,40886,40886,256,256,0,0,8,0,16,64,0x0,0x7de600721100,4,18,68,5684,0,0,0,0,0.0,0.0,0.0,2.0,128.0,128.0,0.0,128.0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,5,0,4,4,0,0,0,0,0,0,0,0,156351,7292,0,709233,0,4,734498,734498,3985519928970826,3985600752839326,3985600752841329,3985519931250534
179,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,352,40886,40886,512,512,29184,0,52,4,48,64,0x0,0x7de563a8f040,8,492,320,24204,0,0,0,0,0.0,0.0,0.0,2.0,144.0,144.0,16.0,128.0,4,0,0,0,8,0,0,0,5,0,0,0,2,0,0,0,4,0,0,0,8,0,0,0,5,0,2,0,5,0,0,0,10,0,0,0,9,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,7,0,0,0,4,0,0,0,191347,9866,0,903962,0,8,929127,929127,3985519929457034,3985600752848620,3985600752851344,3985519932676582
180,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,353,40886,40886,256,256,0,0,8,0,32,64,0x0,0x7de563a8b900,4,31,78,6180,0,0,0,0,0.0,0.0,0.0,1.0,80.0,80.0,64.0,16.0,9,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,207008,9862,0,990115,0,4,1015367,1015367,3985519930014919,3985600752855069,3985600752856912,3985519934089299
181,__amd_rocclr_copyBuffer.kd,2,0,354,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,96,6908,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,8,0,0,0,5,0,0,0,0,0,4,0,9,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,198102,11013,0,947024,0,8,972167,972167,3985519930848020,3985600752868889,3985600752872895,3985519935558921
182,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,356,40886,40886,1024,128,0,0,20,4,64,64,0x0,0x7de60086ecc0,16,912,420,33740,0,0,0,0,0.0,0.0,0.0,64.0,2048.0,2048.0,1024.0,1024.0,56,0,16,16,60,0,16,16,61,0,16,16,56,0,16,16,28,0,16,16,40,0,16,16,48,0,16,16,30,0,16,16,56,0,16,16,60,0,16,16,60,0,16,16,56,0,16,16,28,0,16,16,40,0,16,16,48,0,16,16,29,0,16,16,52020,6578,0,124138,0,16,148154,148154,3985519936363750,3985600752903180,3985600752907306,3985519937502934
183,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,357,40886,40886,512,512,2560,48,28,4,80,64,0x0,0x7de600218380,8,588,401,30096,0,0,0,0,0.0,0.0,0.0,1.0,1040.0,1040.0,1024.0,16.0,17,0,0,0,26,0,0,0,16,0,0,0,17,0,0,0,11,0,0,0,12,0,0,0,12,0,0,0,14,0,0,0,13,0,0,0,22,0,0,0,12,0,1,0,13,0,0,0,16,0,0,0,20,0,0,0,20,0,0,0,19,0,0,0,184635,7266,0,870532,0,8,894314,894314,3985519937488192,3985600752911032,3985600752915198,3985519938876754
184,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,358,40886,40886,256,256,0,0,12,4,32,64,0x0,0x7de601d957c0,4,59,66,5892,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,5,0,0,0,12,0,0,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203846,7419,0,952598,0,4,999177,999177,3985519938018245,3985600752935027,3985600752936910,3985519940032021
185,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,359,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,177,13172,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,12,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,5,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,1,0,4,0,0,0,207529,7096,0,992690,0,4,1017595,1017595,3985519938595137,3985600752950530,3985600752952613,3985519941529473
186,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,360,40886,40886,256,256,0,0,40,0,32,64,0x0,0x7de564869840,4,355,139,11004,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,9,0,0,0,8,0,0,0,4,0,1,0,8,0,0,0,4,0,0,0,4,0,0,0,140752,7097,0,624249,0,4,649282,649282,3985519939379807,3985600752958261,3985600752960465,3985519942952126
187,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,361,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de564247fc0,4,252,145,11588,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,1,0,5,0,0,0,6,0,0,0,10,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,8,0,0,0,9,0,0,0,4,0,0,0,206060,10046,0,986583,0,4,1011509,1011509,3985519940592979,3985600752968717,3985600752970880,3985519944381869
188,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,362,40886,40886,256,256,0,0,24,0,32,64,0x0,0x7de564869a40,4,341,160,13392,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,4,0,0,0,12,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,5,0,1,0,10,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,243755,7097,0,1191815,0,4,1216613,1216613,3985519941153558,3985600752977970,3985600752980334,3985519945790951
189,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,363,40886,40886,256,256,0,0,36,4,80,64,0x0,0x7de563e53a80,4,252,157,12684,0,0,0,0,0.0,0.0,0.0,1.0,48.0,48.0,32.0,16.0,8,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,8,0,0,0,8,0,1,0,4,0,0,0,215401,9964,0,1039004,0,4,1063788,1063788,3985519942015882,3985600752994355,3985600752996558,3985519947261594
190,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,364,40886,40886,256,256,512,0,8,0,32,64,0x0,0x7de563a8eec0,4,82,102,7396,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,5,0,0,0,5,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,197331,9859,0,941878,0,4,966341,966341,3985519942599985,3985600753010058,3985600753011981,3985519948707210
191,__amd_rocclr_copyBuffer.kd,2,0,365,40886,40886,512,512,0,0,16,0,32,64,0x0,0x7de6159e3a80,8,75,79,7120,0,0,0,0,0.0,0.0,0.0,4.0,128.0,128.0,64.0,64.0,4,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,8,0,0,0,4,0,0,0,4,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,123877,7791,0,535684,0,8,560867,560867,3985519943452245,3985600753017188,3985600753021354,3985519950164163
192,__amd_rocclr_fillBufferAligned.kd,2,0,367,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,68,5612,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,4,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,41598,10003,0,80442,0,4,105230,105230,3985519950968982,3985600753054363,3985600753056486,3985519952178169
193,__amd_rocclr_fillBufferAligned.kd,2,0,368,40886,40886,256,256,0,0,12,4,48,64,0x0,0x7de6159e3a00,4,42,74,5864,0,0,0,0,0.0,0.0,0.0,1.0,32.0,32.0,16.0,16.0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,150463,0,0,674732,0,4,699626,699626,3985519952157108,3985600753060332,3985600753061814,3985519954047001
194,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,369,40886,40886,256,256,0,0,8,0,16,64,0x0,0x7de600721100,4,18,73,5568,0,0,0,0,0.0,0.0,0.0,2.0,128.0,128.0,0.0,128.0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4,4,0,0,0,0,0,0,0,0,152233,7289,0,687448,0,4,712441,712441,3985519952641684,3985600753074753,3985600753076596,3985519955538475
