Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_VMEM,SQ_INST_LEVEL_VMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM_WR,SQ_INSTS_VMEM_RD,SQ_INSTS_SALU,SQ_INSTS_VSKIPPED,TA_TA_BUSY_sum,TA_BUFFER_WAVEFRONTS_sum,TD_TD_BUSY_sum,TD_TC_STALL_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TD_TCP_STALL_CYCLES_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCC_CYCLE[0],TCC_RW_REQ[0],TCC_HIT[0],TCC_MISS[0],TCC_CYCLE[1],TCC_RW_REQ[1],TCC_HIT[1],TCC_MISS[1],TCC_CYCLE[2],TCC_RW_REQ[2],TCC_HIT[2],TCC_MISS[2],TCC_CYCLE[3],TCC_RW_REQ[3],TCC_HIT[3],TCC_MISS[3],TCC_CYCLE[4],TCC_RW_REQ[4],TCC_HIT[4],TCC_MISS[4],TCC_CYCLE[5],TCC_RW_REQ[5],TCC_HIT[5],TCC_MISS[5],TCC_CYCLE[6],TCC_RW_REQ[6],TCC_HIT[6],TCC_MISS[6],TCC_CYCLE[7],TCC_RW_REQ[7],TCC_HIT[7],TCC_MISS[7],TCC_CYCLE[8],TCC_RW_REQ[8],TCC_HIT[8],TCC_MISS[8],TCC_CYCLE[9],TCC_RW_REQ[9],TCC_HIT[9],TCC_MISS[9],TCC_CYCLE[10],TCC_RW_REQ[10],TCC_HIT[10],TCC_MISS[10],TCC_CYCLE[11],TCC_RW_REQ[11],TCC_HIT[11],TCC_MISS[11],TCC_CYCLE[12],TCC_RW_REQ[12],TCC_HIT[12],TCC_MISS[12],TCC_CYCLE[13],TCC_RW_REQ[13],TCC_HIT[13],TCC_MISS[13],TCC_CYCLE[14],TCC_RW_REQ[14],TCC_HIT[14],TCC_MISS[14],TCC_CYCLE[15],TCC_RW_REQ[15],TCC_HIT[15],TCC_MISS[15],CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,SPI_CSN_WINDOW_VALID,SPI_CSN_BUSY,GRBM_SPI_BUSY,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
166,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,338,41627,41627,1024,128,0,0,20,4,64,64,0x0,0x719dc846ecc0,128,1633,130824,0,64,64,1952,0,10288.0,0.0,16460.0,15879.0,1341544.0,16939.0,0.0,0.0,142607,52,16,40,142607,52,20,34,142607,56,24,36,142607,40,16,24,142607,72,32,44,142607,72,32,40,142607,72,32,40,142607,72,32,44,142607,52,16,40,142607,52,20,32,142607,56,24,36,142607,40,16,24,142607,72,32,44,142607,72,32,41,142607,72,32,40,142607,72,32,44,142607,0,142607,77,570428,89859,68749,3985537622338688,3985600752662865,3985600752667312,3985537623374989
167,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,339,41627,41627,512,512,2560,48,28,4,80,64,0x0,0x719d6cc18380,17,129,10114,0,1,16,821,0,474.0,0.0,1686.0,1357.0,933030.0,1838.0,6.0,0.0,1112143,20,6,14,1112143,21,6,15,1112143,16,4,12,1112143,20,6,14,1112143,13,2,11,1112143,13,2,11,1112143,13,2,11,1112143,13,2,20,1112143,12,2,10,1112143,12,2,10,1112143,12,1,11,1112143,14,3,11,1112143,16,4,12,1112143,16,4,13,1112143,16,4,12,1112143,16,4,20,1112143,0,1112143,0,4448572,43420,22049,3985537623362521,3985600752671118,3985600752675364,3985537625081601
168,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,340,41627,41627,256,256,0,0,12,4,32,64,0x0,0x719dfcc957c0,2,19,1526,0,1,1,80,0,66.0,0.0,1447.0,1398.0,864976.0,1562.0,0.0,0.0,595326,0,0,2,595326,0,0,4,595326,0,0,0,595326,1,0,1,595326,1,0,7,595326,0,0,0,595326,1,0,1,595326,0,0,1,595326,0,0,1,595326,0,0,5,595326,0,0,0,595326,0,0,0,595326,4,2,7,595326,4,2,2,595326,4,2,3,595326,4,2,2,595326,0,595326,3274,2381304,35455,14072,3985537623893916,3985600752697316,3985600752699039,3985537625965688
169,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,341,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,16,1290,0,1,1,292,0,66.0,0.0,1211.0,1162.0,868581.0,1326.0,0.0,0.0,660765,9,4,6,660765,4,2,3,660765,4,2,6,660765,5,2,3,660765,4,2,3,660765,4,2,2,660765,8,3,5,660765,8,4,5,660765,4,2,2,660765,4,2,2,660765,4,2,6,660765,4,2,2,660765,4,2,2,660765,4,2,2,660765,4,2,2,660765,4,2,3,660765,0,660765,2178,2643060,36260,14826,3985537624387075,3985600752712539,3985600752714702,3985537626886599
170,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,342,41627,41627,256,256,0,0,40,0,32,64,0x0,0x719d4bc69840,3,29,2318,0,1,2,292,0,70.0,0.0,1255.0,1204.0,870756.0,1372.0,0.0,0.0,723969,0,0,0,723969,0,0,1,723969,6,2,8,723969,1,0,1,723969,5,2,3,723969,4,2,2,723969,4,2,2,723969,4,2,3,723969,4,2,2,723969,4,2,2,723969,8,4,8,723969,8,4,4,723969,4,2,2,723969,4,2,2,723969,4,2,2,723969,4,2,3,723969,0,723969,992,2895876,36034,14586,3985537625345041,3985600752727881,3985600752730205,3985537627856312
171,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,343,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b647fc0,3,28,2294,0,1,2,284,0,70.0,0.0,1239.0,1186.0,870993.0,1356.0,0.0,0.0,684269,5,2,5,684269,4,2,2,684269,6,2,8,684269,4,2,2,684269,4,2,3,684269,4,2,6,684269,4,2,2,684269,4,2,3,684269,5,2,3,684269,4,2,2,684269,4,2,7,684269,4,2,2,684269,0,0,0,684269,0,0,4,684269,4,2,2,684269,4,2,2,684269,0,684269,1340,2737076,36527,15142,3985537626235887,3985600752743024,3985600752745227,3985537628853675
172,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,344,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,17,1362,0,1,1,292,0,66.0,0.0,1283.0,1234.0,872396.0,1398.0,0.0,0.0,724934,8,4,4,724934,4,2,2,724934,4,2,6,724934,4,2,2,724934,5,2,3,724934,5,2,3,724934,8,3,5,724934,8,4,5,724934,4,2,2,724934,4,2,2,724934,4,2,6,724934,4,2,2,724934,4,2,2,724934,4,2,2,724934,4,2,2,724934,4,2,2,724934,0,724934,0,2899736,36198,14743,3985537627173212,3985600752751516,3985600752753880,3985537629913181
173,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,345,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b253a80,3,32,2679,0,1,2,284,0,70.0,0.0,1431.0,1376.0,879417.0,1546.0,0.0,0.0,627646,5,2,3,627646,4,2,3,627646,8,4,8,627646,4,2,6,627646,4,2,2,627646,5,2,3,627646,5,2,3,627646,4,2,3,627646,1,0,1,627646,0,0,0,627646,4,2,7,627646,4,2,6,627646,4,2,2,627646,4,2,2,627646,4,2,2,627646,4,2,4,627646,0,627646,990,2510584,37464,16073,3985537628199809,3985600752768822,3985600752771105,3985537630851278
174,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,346,41627,41627,256,256,512,0,8,0,32,64,0x0,0x719d4ae8eec0,2,19,1508,0,1,1,61,0,66.0,0.0,1427.0,1380.0,871526.0,1544.0,0.0,0.0,2059626,1,0,5,2059626,0,0,1,2059626,0,0,4,2059626,4,2,2,2059626,1,0,1,2059626,0,0,0,2059626,1,0,1,2059626,0,0,1,2059626,4,2,6,2059626,4,2,2,2059626,4,2,8,2059626,4,2,2,2059626,4,2,2,2059626,4,2,2,2059626,4,2,2,2059626,0,0,1,2059626,0,2059626,991,8238504,36111,15168,3985537629139848,3985600752784805,3985600752786768,3985537632085431
175,__amd_rocclr_copyBuffer.kd,2,0,347,41627,41627,512,512,0,0,16,0,32,64,0x0,0x719dfe9f3a80,8,112,8984,0,4,4,154,0,261.0,0.0,5331.0,5203.0,1053742.0,5596.0,0.0,0.0,1671715,4,2,2,1671715,4,2,7,1671715,4,2,6,1671715,4,2,2,1671715,6,4,2,1671715,4,2,2,1671715,1,0,1,1671715,0,0,1,1671715,0,0,0,1671715,0,0,4,1671715,0,0,4,1671715,0,0,0,1671715,0,0,0,1671715,0,0,0,1671715,0,0,0,1671715,0,0,1,1671715,0,1671715,0,6686860,46597,19554,3985537630124564,3985600752792497,3985600752795822,3985537633328638
176,__amd_rocclr_fillBufferAligned.kd,2,0,349,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,22,1778,0,1,1,93,0,66.0,0.0,1699.0,1653.0,1029060.0,1814.0,0.0,0.0,101183,0,0,0,101183,0,0,6,101183,0,0,4,101183,0,0,0,101183,0,0,4,101183,0,0,0,101183,5,2,3,101183,4,2,3,101183,5,2,3,101183,4,2,6,101183,0,0,4,101183,1,0,1,101183,4,2,6,101183,4,3,2,101183,4,2,2,101183,4,2,2,101183,0,101183,0,404732,43442,16440,3985537634013490,3985600752818856,3985600752820538,3985537635073006
177,__amd_rocclr_fillBufferAligned.kd,2,0,350,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,19,1538,0,1,1,93,0,66.0,0.0,1459.0,1409.0,1024272.0,1574.0,0.0,0.0,869428,0,0,0,869428,0,0,0,869428,0,0,0,869428,0,0,0,869428,0,0,0,869428,0,0,0,869428,4,2,2,869428,4,2,2,869428,5,2,3,869428,4,2,2,869428,0,0,0,869428,1,0,1,869428,4,2,2,869428,2,1,1,869428,6,4,2,869428,5,2,3,869428,0,869428,0,3477712,43073,16089,3985537635052215,3985600752824504,3985600752825826,3985537636410432
178,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,351,41627,41627,256,256,0,0,8,0,16,64,0x0,0x719dd8d21100,2,23,1744,0,2,0,24,0,709.0,0.0,856.0,834.0,858126.0,928.0,0.0,0.0,727114,0,0,0,727114,0,0,1,727114,4,2,2,727114,4,2,2,727114,0,0,5,727114,0,0,1,727114,0,0,4,727114,0,0,1,727114,1,0,1,727114,1,0,1,727114,0,0,0,727114,0,0,0,727114,0,0,4,727114,0,0,0,727114,4,2,6,727114,4,2,3,727114,0,727114,986,2908456,34771,13324,3985537635529290,3985600752839326,3985600752841329,3985537637403540
179,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,352,41627,41627,512,512,29184,0,52,4,48,64,0x0,0x719d4ae8f040,3,15,1218,0,2,1,616,0,258.0,0.0,1071.0,998.0,887157.0,1272.0,0.0,0.0,736454,5,2,7,736454,4,2,3,736454,4,2,6,736454,4,2,2,736454,4,2,2,736454,4,2,2,736454,4,2,2,736454,4,2,3,736454,7,3,8,736454,4,2,2,736454,4,2,7,736454,6,3,4,736454,4,2,2,736454,2,1,1,736454,0,0,0,736454,4,2,3,736454,0,736454,988,2945816,38323,16938,3985537636085522,3985600752848620,3985600752851344,3985537638343448
180,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,353,41627,41627,256,256,0,0,8,0,32,64,0x0,0x719d4ae8b900,2,18,1382,0,1,1,78,0,78.0,0.0,1303.0,1240.0,862326.0,1418.0,0.0,0.0,675197,0,0,4,675197,0,0,1,675197,0,0,4,675197,0,0,0,675197,0,0,0,675197,0,0,0,675197,1,0,1,675197,0,0,1,675197,5,2,7,675197,4,2,2,675197,1,0,6,675197,1,0,1,675197,0,0,0,675197,4,2,2,675197,4,2,2,675197,4,2,2,675197,0,675197,0,2700788,35190,13809,3985537636945733,3985600752855069,3985600752856912,3985537639354513
181,__amd_rocclr_copyBuffer.kd,2,0,354,41627,41627,512,512,0,0,16,0,32,64,0x0,0x719dfe9f3a80,8,104,8352,0,4,4,154,0,261.0,0.0,4907.0,4783.0,1047460.0,5199.0,0.0,0.0,752933,4,2,2,752933,6,4,7,752933,4,2,6,752933,4,2,2,752933,5,2,3,752933,4,2,2,752933,0,0,0,752933,0,0,1,752933,0,0,0,752933,0,0,4,752933,0,0,4,752933,0,0,0,752933,0,0,0,752933,0,0,0,752933,0,0,0,752933,0,0,1,752933,0,752933,0,3011732,45898,18853,3985537637961304,3985600752868889,3985600752872895,3985537640305788
182,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,356,41627,41627,1024,128,0,0,20,4,64,64,0x0,0x719dc846ecc0,128,1569,125568,0,64,64,1952,0,9429.0,0.0,15776.0,15163.0,1368628.0,16290.0,0.0,0.0,144117,48,16,36,144117,48,20,30,144117,56,24,36,144117,48,16,32,144117,72,32,44,144117,72,32,40,144117,72,32,40,144117,72,32,44,144117,48,16,36,144117,48,20,28,144117,56,24,36,144117,48,16,32,144117,72,32,44,144117,72,32,41,144117,72,32,40,144117,72,32,44,144117,0,144117,0,576468,87679,66363,3985537640790895,3985600752903180,3985600752907306,3985537641788479
183,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,357,41627,41627,512,512,2560,48,28,4,80,64,0x0,0x719d6cc18380,17,127,10118,0,1,16,821,0,492.0,0.0,1763.0,1455.0,929268.0,1880.0,6.0,0.0,1231481,20,6,14,1231481,19,5,14,1231481,18,5,13,1231481,20,6,14,1231481,15,3,12,1231481,14,2,12,1231481,13,2,11,1231481,13,2,20,1231481,12,2,10,1231481,12,2,10,1231481,11,1,10,1231481,12,2,10,1231481,16,4,12,1231481,16,4,13,1231481,16,4,12,1231481,16,4,20,1231481,0,1231481,75,4925924,43003,21569,3985537641774028,3985600752911032,3985600752915198,3985537643357087
184,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,358,41627,41627,256,256,0,0,12,4,32,64,0x0,0x719dfcc957c0,2,20,1578,0,1,1,80,0,66.0,0.0,1499.0,1448.0,865066.0,1614.0,0.0,0.0,379844,0,0,1,379844,0,0,5,379844,0,0,0,379844,0,0,0,379844,1,0,6,379844,0,0,0,379844,2,0,2,379844,0,0,1,379844,0,0,0,379844,0,0,5,379844,0,0,0,379844,0,0,0,379844,4,2,6,379844,4,2,2,379844,4,2,3,379844,4,2,3,379844,0,379844,1894,1519376,35465,14072,3985537642288278,3985600752935027,3985600752936910,3985537644226181
185,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,359,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,16,1234,0,1,1,292,0,66.0,0.0,1155.0,1104.0,865530.0,1270.0,0.0,0.0,672145,9,4,5,672145,4,2,2,672145,4,2,6,672145,4,2,2,672145,4,2,2,672145,4,2,2,672145,9,3,6,672145,8,4,5,672145,4,2,2,672145,4,2,2,672145,4,2,6,672145,4,2,2,672145,4,2,2,672145,4,2,2,672145,4,2,2,672145,4,2,2,672145,0,672145,0,2688580,35920,14506,3985537642775808,3985600752950530,3985600752952613,3985537645163346
186,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,360,41627,41627,256,256,0,0,40,0,32,64,0x0,0x719d4bc69840,3,27,2207,0,1,2,292,0,70.0,0.0,1183.0,1130.0,868336.0,1298.0,0.0,0.0,721783,0,0,0,721783,0,0,0,721783,5,2,7,721783,1,0,1,721783,5,2,3,721783,4,2,2,721783,4,2,2,721783,4,2,3,721783,4,2,2,721783,4,2,2,721783,8,4,8,721783,8,4,4,721783,4,2,2,721783,5,2,3,721783,4,2,2,721783,4,2,2,721783,0,721783,0,2887132,35791,14346,3985537643624692,3985600752958261,3985600752960465,3985537646183874
187,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,361,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b647fc0,3,28,2242,0,1,2,284,0,70.0,0.0,1191.0,1138.0,869013.0,1308.0,0.0,0.0,734520,5,2,4,734520,4,2,3,734520,5,2,7,734520,4,2,2,734520,4,2,2,734520,4,2,6,734520,4,2,2,734520,4,2,3,734520,5,2,3,734520,4,2,2,734520,4,2,7,734520,4,2,2,734520,0,0,0,734520,1,0,5,734520,4,2,2,734520,4,2,3,734520,0,734520,988,2938080,36308,14902,3985537644500346,3985600752968717,3985600752970880,3985537647222179
188,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,362,41627,41627,256,256,0,0,24,0,32,64,0x0,0x719d4bc69a40,2,16,1290,0,1,1,292,0,66.0,0.0,1211.0,1162.0,871486.0,1326.0,0.0,0.0,478255,8,4,4,478255,4,2,3,478255,4,2,6,478255,4,2,2,478255,5,2,3,478255,4,2,2,478255,8,3,5,478255,8,4,5,478255,4,2,2,478255,4,2,2,478255,4,2,6,478255,4,2,2,478255,5,2,3,478255,4,2,2,478255,4,2,2,478255,4,2,3,478255,0,478255,984,1913020,36106,14656,3985537645437161,3985600752977970,3985600752980334,3985537648066917
189,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,363,41627,41627,256,256,0,0,36,4,80,64,0x0,0x719d4b253a80,3,31,2609,0,1,2,284,0,70.0,0.0,1383.0,1330.0,879141.0,1494.0,0.0,0.0,820024,5,2,3,820024,4,2,2,820024,8,4,8,820024,4,2,6,820024,4,2,2,820024,4,2,2,820024,5,2,3,820024,4,2,3,820024,1,0,1,820024,0,0,0,820024,4,2,7,820024,4,2,6,820024,5,2,3,820024,4,2,2,820024,4,2,2,820024,4,2,3,820024,0,820024,0,3280096,37390,15982,3985537646416468,3985600752994355,3985600752996558,3985537648989360
190,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,364,41627,41627,256,256,512,0,8,0,32,64,0x0,0x719d4ae8eec0,2,18,1438,0,1,1,61,0,66.0,0.0,1359.0,1310.0,869056.0,1474.0,0.0,0.0,596959,1,0,5,596959,0,0,0,596959,0,0,4,596959,4,2,2,596959,0,0,0,596959,0,0,0,596959,1,0,1,596959,0,0,1,596959,4,2,6,596959,4,2,2,596959,4,2,8,596959,4,2,2,596959,4,2,2,596959,4,2,2,596959,4,2,2,596959,1,0,1,596959,0,596959,0,2387836,35863,14441,3985537647272503,3985600753010058,3985600753011981,3985537650068645
191,__amd_rocclr_copyBuffer.kd,2,0,365,41627,41627,512,512,0,0,16,0,32,64,0x0,0x719dfe9f3a80,8,112,8948,0,4,4,154,0,261.0,0.0,5315.0,5188.0,1051654.0,5580.0,0.0,0.0,1154139,4,2,2,1154139,4,2,8,1154139,4,2,6,1154139,4,2,2,1154139,4,2,2,1154139,4,2,2,1154139,1,0,1,1154139,0,0,1,1154139,0,0,0,1154139,0,0,4,1154139,0,0,4,1154139,0,0,0,1154139,0,0,0,1154139,0,0,0,1154139,0,0,0,1154139,2,2,2,1154139,0,1154139,991,4616556,46365,19318,3985537647815105,3985600753017188,3985600753021354,3985537651442485
192,__amd_rocclr_fillBufferAligned.kd,2,0,367,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,20,1558,0,1,1,93,0,66.0,0.0,1479.0,1432.0,1022850.0,1594.0,0.0,0.0,102706,0,0,0,102706,0,0,6,102706,0,0,4,102706,0,0,0,102706,0,0,4,102706,0,0,0,102706,4,2,2,102706,4,2,3,102706,7,4,3,102706,5,2,7,102706,0,0,4,102706,1,0,1,102706,4,2,6,102706,2,1,2,102706,4,2,2,102706,4,2,2,102706,0,102706,77,410824,42821,15809,3985537652265832,3985600753054363,3985600753056486,3985537653350565
193,__amd_rocclr_fillBufferAligned.kd,2,0,368,41627,41627,256,256,0,0,12,4,48,64,0x0,0x719dfe9f3a00,2,16,1278,0,1,1,93,0,66.0,0.0,1203.0,1152.0,1021136.0,1305.0,0.0,0.0,425639,0,0,0,425639,0,0,0,425639,2,2,0,425639,0,0,0,425639,0,0,0,425639,0,0,0,425639,4,2,2,425639,4,2,2,425639,5,2,3,425639,4,2,2,425639,1,0,1,425639,1,0,1,425639,4,2,2,425639,2,1,1,425639,4,2,2,425639,4,2,2,425639,0,425639,0,1702556,42445,15475,3985537653330154,3985600753060332,3985600753061814,3985537655144135
