Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
57,micro_tk(micro_globals) [clone .kd],2,0,128,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600648630528,3985600648639873,3985600650403756,3985600650404379
58,micro_tk(micro_globals) [clone .kd],2,0,130,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600650418130,3985600650426710,3985600652185786,3985600652186173
59,micro_tk(micro_globals) [clone .kd],2,0,132,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600652198310,3985600652206217,3985600653950270,3985600653950690
60,micro_tk(micro_globals) [clone .kd],2,0,134,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600653963429,3985600653971462,3985600655721084,3985600655721256
61,micro_tk(micro_globals) [clone .kd],2,0,136,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600655734285,3985600655741955,3985600657509203,3985600657509539
62,micro_tk(micro_globals) [clone .kd],2,0,138,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600657522317,3985600657530314,3985600659265635,3985600659266004
63,micro_tk(micro_globals) [clone .kd],2,0,140,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600659277431,3985600659285504,3985600661041015,3985600661041458
64,micro_tk(micro_globals) [clone .kd],2,0,142,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600661053506,3985600661061525,3985600662805619,3985600662805986
65,micro_tk(micro_globals) [clone .kd],2,0,144,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600662817633,3985600662825689,3985600664592897,3985600664593287
66,micro_tk(micro_globals) [clone .kd],2,0,146,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600664605975,3985600664613648,3985600666335229,3985600666335641
67,micro_tk(micro_globals) [clone .kd],2,0,149,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600666372275,3985600666379654,3985600668110088,3985600668110454
68,micro_tk(micro_globals) [clone .kd],2,0,154,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600668153177,3985600668162485,3985600669889153,3985600669889523
69,micro_tk(micro_globals) [clone .kd],2,0,159,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600669933498,3985600669940670,3985600671700427,3985600671700960
70,micro_tk(micro_globals) [clone .kd],2,0,164,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600671739807,3985600671747416,3985600673466753,3985600673467250
71,micro_tk(micro_globals) [clone .kd],2,0,169,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600673505146,3985600673514784,3985600675236565,3985600675236915
72,micro_tk(micro_globals) [clone .kd],2,0,174,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600675276894,3985600675284516,3985600676999968,3985600677000661
73,micro_tk(micro_globals) [clone .kd],2,0,179,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600677040420,3985600677048560,3985600678769620,3985600678770406
74,micro_tk(micro_globals) [clone .kd],2,0,184,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600678813079,3985600678822457,3985600680563627,3985600680564247
75,micro_tk(micro_globals) [clone .kd],2,0,189,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600680604476,3985600680612339,3985600682326950,3985600682327432
76,micro_tk(micro_globals) [clone .kd],2,0,194,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600682366109,3985600682374540,3985600684084463,3985600684084899
77,micro_tk(micro_globals) [clone .kd],2,0,199,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600684124107,3985600684133335,3985600685870018,3985600685870658
78,micro_tk(micro_globals) [clone .kd],2,0,204,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600685908454,3985600685916167,3985600687649324,3985600687649787
79,micro_tk(micro_globals) [clone .kd],2,0,209,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600687687733,3985600687695352,3985600689413288,3985600689413954
80,micro_tk(micro_globals) [clone .kd],2,0,214,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600689451940,3985600689459556,3985600691168118,3985600691168667
81,micro_tk(micro_globals) [clone .kd],2,0,219,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600691205702,3985600691213705,3985600692941334,3985600692941677
82,micro_tk(micro_globals) [clone .kd],2,0,224,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600692979643,3985600692987042,3985600694716835,3985600694717281
83,micro_tk(micro_globals) [clone .kd],2,0,229,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600694753244,3985600694760849,3985600696489400,3985600696493806
84,micro_tk(micro_globals) [clone .kd],2,0,234,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600696531722,3985600696539754,3985600698236017,3985600698236481
85,micro_tk(micro_globals) [clone .kd],2,0,239,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600698287456,3985600698296627,3985600700027061,3985600700027107
86,micro_tk(micro_globals) [clone .kd],2,0,244,44344,44344,1048576,512,49152,0,80,128,32,64,0x0,0x759c7b8e0840,3985600700075448,3985600700084585,3985600701806887,3985600701806987
87,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,248,44344,44344,67108864,512,0,0,12,4,32,64,0x0,0x757c6546ed00,3985600701961466,3985600701976097,3985600702158366,3985600702158917
88,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,249,44344,44344,67108864,512,0,0,12,4,32,64,0x0,0x757c6546ed00,3985600701992031,3985600702158366,3985600702345082,3985600702345022
89,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,250,44344,44344,16777216,256,0,0,16,0,32,64,0x0,0x757bfae60e40,3985600708175518,3985600708189447,3985600708376924,3985600708376896
90,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,251,44344,44344,16777216,256,0,0,12,4,32,64,0x0,0x759c7b8557c0,3985600709846588,3985600709859793,3985600709970075,3985600709970070
91,__amd_rocclr_fillBufferAligned.kd,2,0,252,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600709955899,3985600709970075,3985600709974121,3985600709974336
92,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,253,44344,44344,155648,512,2560,48,28,4,80,64,0x0,0x757c64218380,3985600712025737,3985600712179056,3985600712307365,3985600712307894
93,__amd_rocclr_copyBuffer.kd,2,0,254,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600712169790,3985600712307365,3985600712311491,3985600712321845
94,__amd_rocclr_fillBufferAligned.kd,2,0,256,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600712380962,3985600712389486,3985600712391609,3985600712391498
95,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,257,44344,44344,155648,512,2560,48,28,4,80,64,0x0,0x757c65717880,3985600714380237,3985600714392683,3985600714486261,3985600714486123
96,__amd_rocclr_copyBuffer.kd,2,0,258,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600714396401,3985600714486261,3985600714490146,3985600714490590
97,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,260,44344,44344,4194304,256,0,0,24,0,64,64,0x0,0x757bea0314c0,3985600718217728,3985600718231689,3985600718290015,3985600718290265
98,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,261,44344,44344,67108864,512,0,0,12,4,32,64,0x0,0x757c6546e700,3985600718316514,3985600718327190,3985600718505172,3985600718505163
99,__amd_rocclr_fillBufferAligned.kd,2,0,262,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600718339448,3985600718505172,3985600718509258,3985600718509309
100,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,263,44344,44344,155648,512,4608,80,36,4,80,64,0x0,0x757bc9a2e7c0,3985600722024643,3985600722178233,3985600722381573,3985600722381781
101,__amd_rocclr_copyBuffer.kd,2,0,264,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600722108157,3985600722381573,3985600722387142,3985600722391375
102,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,266,44344,44344,256,128,0,0,20,4,64,64,0x0,0x757c6546ecc0,3985600722507777,3985600722520699,3985600722524144,3985600722524352
103,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,267,44344,44344,256,256,1536,48,28,4,80,64,0x0,0x757c64218380,3985600722522008,3985600722529432,3985600722533878,3985600722533595
104,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,268,44344,44344,256,256,0,0,12,4,32,64,0x0,0x759c7b8557c0,3985600723346426,3985600723361660,3985600723363583,3985600723363742
105,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,269,44344,44344,256,256,0,0,24,0,32,64,0x0,0x757bc9469a40,3985600731031874,3985600731048174,3985600731050938,3985600731051182
106,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,270,44344,44344,256,256,0,0,40,0,32,64,0x0,0x757bc9469840,3985600731067887,3985600731075975,3985600731078419,3985600731078553
107,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,271,44344,44344,256,256,0,0,36,4,80,64,0x0,0x757bc8e47fc0,3985600735699991,3985600735713880,3985600735716284,3985600735716776
108,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,272,44344,44344,256,256,0,0,24,0,32,64,0x0,0x757bc9469a40,3985600735753260,3985600735761751,3985600735764435,3985600735764647
109,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,273,44344,44344,256,256,0,0,36,4,80,64,0x0,0x757bc8a53a80,3985600741719166,3985600741733395,3985600741736319,3985600741736872
110,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,274,44344,44344,256,256,512,0,8,0,32,64,0x0,0x757bc868eec0,3985600749454677,3985600749470033,3985600749472316,3985600749472453
111,__amd_rocclr_copyBuffer.kd,2,0,275,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600749478592,3985600749488020,3985600749491144,3985600749491431
112,__amd_rocclr_fillBufferAligned.kd,2,0,277,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600749519593,3985600749529281,3985600749533086,3985600749533003
113,__amd_rocclr_fillBufferAligned.kd,2,0,278,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600749525822,3985600749533086,3985600749537132,3985600749544850
114,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,279,44344,44344,256,256,0,0,8,0,16,64,0x0,0x757c64121100,3985600751390147,3985600751402806,3985600751404929,3985600751405109
115,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,280,44344,44344,512,512,29184,0,52,4,48,64,0x0,0x757bc868f040,3985600751399220,3985600751408774,3985600751412139,3985600751413111
116,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,281,44344,44344,256,256,0,0,8,0,32,64,0x0,0x757bc868b900,3985600751406792,3985600751418309,3985600751420271,3985600751420342
117,__amd_rocclr_copyBuffer.kd,2,0,282,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600751512157,3985600751520299,3985600751524385,3985600751524646
118,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,284,44344,44344,256,128,0,0,20,4,64,64,0x0,0x757c6546ecc0,3985600751690541,3985600751704291,3985600751708016,3985600751708247
119,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,285,44344,44344,256,256,1536,48,28,4,80,64,0x0,0x757c64218380,3985600751716189,3985600751725442,3985600751730009,3985600751730169
120,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,286,44344,44344,256,256,0,0,12,4,32,64,0x0,0x759c7b8557c0,3985600751860001,3985600751872218,3985600751874382,3985600751874563
121,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,287,44344,44344,256,256,0,0,24,0,32,64,0x0,0x757bc9469a40,3985600751885128,3985600751893490,3985600751896134,3985600751896105
122,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,288,44344,44344,256,256,0,0,40,0,32,64,0x0,0x757bc9469840,3985600751900341,3985600751908792,3985600751911276,3985600751911578
123,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,289,44344,44344,256,256,0,0,36,4,80,64,0x0,0x757bc8e47fc0,3985600751919229,3985600751927780,3985600751930464,3985600751930626
124,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,290,44344,44344,256,256,0,0,24,0,32,64,0x0,0x757bc9469a40,3985600751931387,3985600751948491,3985600751950895,3985600751950906
125,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,291,44344,44344,256,256,0,0,36,4,80,64,0x0,0x757bc8a53a80,3985600751958166,3985600751966838,3985600751969442,3985600751969884
126,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,292,44344,44344,256,256,512,0,8,0,32,64,0x0,0x757bc868eec0,3985600751977245,3985600751985626,3985600751987909,3985600751988381
127,__amd_rocclr_copyBuffer.kd,2,0,293,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600751984495,3985600751991835,3985600751994799,3985600751994771
128,__amd_rocclr_fillBufferAligned.kd,2,0,295,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600752062781,3985600752071873,3985600752073796,3985600752073737
129,__amd_rocclr_fillBufferAligned.kd,2,0,296,44344,44344,256,256,0,0,12,4,48,64,0x0,0x75b48151ba00,3985600752068299,3985600752077842,3985600752079324,3985600752079115
130,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,297,44344,44344,256,256,0,0,8,0,16,64,0x0,0x757c64121100,3985600752073877,3985600752088858,3985600752090461,3985600752090812
131,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,298,44344,44344,512,512,29184,0,52,4,48,64,0x0,0x757bc868f040,3985600752087397,3985600752097591,3985600752100315,3985600752100797
132,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,299,44344,44344,256,256,0,0,8,0,32,64,0x0,0x757bc868b900,3985600752098013,3985600752108567,3985600752110290,3985600752112154
133,__amd_rocclr_copyBuffer.kd,2,0,300,44344,44344,512,512,0,0,16,0,32,64,0x0,0x75b48151ba80,3985600752121127,3985600752129358,3985600752132563,3985600752132604
