Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_LDS,SQ_INST_LEVEL_LDS,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_TRANS_F64,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TD_COALESCABLE_WAVEFRONT_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCC_EA0_ATOMIC[0],TCC_EA0_RDREQ_LEVEL[0],TCC_EA0_WRREQ_LEVEL[0],TCC_EA0_ATOMIC_LEVEL[0],TCC_EA0_ATOMIC[1],TCC_EA0_RDREQ_LEVEL[1],TCC_EA0_WRREQ_LEVEL[1],TCC_EA0_ATOMIC_LEVEL[1],TCC_EA0_ATOMIC[2],TCC_EA0_RDREQ_LEVEL[2],TCC_EA0_WRREQ_LEVEL[2],TCC_EA0_ATOMIC_LEVEL[2],TCC_EA0_ATOMIC[3],TCC_EA0_RDREQ_LEVEL[3],TCC_EA0_WRREQ_LEVEL[3],TCC_EA0_ATOMIC_LEVEL[3],TCC_EA0_ATOMIC[4],TCC_EA0_RDREQ_LEVEL[4],TCC_EA0_WRREQ_LEVEL[4],TCC_EA0_ATOMIC_LEVEL[4],TCC_EA0_ATOMIC[5],TCC_EA0_RDREQ_LEVEL[5],TCC_EA0_WRREQ_LEVEL[5],TCC_EA0_ATOMIC_LEVEL[5],TCC_EA0_ATOMIC[6],TCC_EA0_RDREQ_LEVEL[6],TCC_EA0_WRREQ_LEVEL[6],TCC_EA0_ATOMIC_LEVEL[6],TCC_EA0_ATOMIC[7],TCC_EA0_RDREQ_LEVEL[7],TCC_EA0_WRREQ_LEVEL[7],TCC_EA0_ATOMIC_LEVEL[7],TCC_EA0_ATOMIC[8],TCC_EA0_RDREQ_LEVEL[8],TCC_EA0_WRREQ_LEVEL[8],TCC_EA0_ATOMIC_LEVEL[8],TCC_EA0_ATOMIC[9],TCC_EA0_RDREQ_LEVEL[9],TCC_EA0_WRREQ_LEVEL[9],TCC_EA0_ATOMIC_LEVEL[9],TCC_EA0_ATOMIC[10],TCC_EA0_RDREQ_LEVEL[10],TCC_EA0_WRREQ_LEVEL[10],TCC_EA0_ATOMIC_LEVEL[10],TCC_EA0_ATOMIC[11],TCC_EA0_RDREQ_LEVEL[11],TCC_EA0_WRREQ_LEVEL[11],TCC_EA0_ATOMIC_LEVEL[11],TCC_EA0_ATOMIC[12],TCC_EA0_RDREQ_LEVEL[12],TCC_EA0_WRREQ_LEVEL[12],TCC_EA0_ATOMIC_LEVEL[12],TCC_EA0_ATOMIC[13],TCC_EA0_RDREQ_LEVEL[13],TCC_EA0_WRREQ_LEVEL[13],TCC_EA0_ATOMIC_LEVEL[13],TCC_EA0_ATOMIC[14],TCC_EA0_RDREQ_LEVEL[14],TCC_EA0_WRREQ_LEVEL[14],TCC_EA0_ATOMIC_LEVEL[14],TCC_EA0_ATOMIC[15],TCC_EA0_RDREQ_LEVEL[15],TCC_EA0_WRREQ_LEVEL[15],TCC_EA0_ATOMIC_LEVEL[15],CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
164,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,335,41133,41133,256,256,0,0,8,0,32,64,0x0,0x763592a8b900,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,1366,0,0,0,1115,0,0,0,1118,0,0,0,1094,0,0,0,1743,0,0,0,2111,0,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,994,0,0,0,0,364,0,0,0,0,0,0,584,0,0,0,979,0,0,0,0,0,0,0,1026,0,0,10347,600090,1021,0,0,3985525792903467,3985600752611469,3985600752613192,3985525796309370
165,__amd_rocclr_copyBuffer.kd,2,0,336,41133,41133,512,512,0,0,16,0,32,64,0x0,0x763645b53a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,1628,0,0,0,2647,2148,0,0,1370,0,0,0,1367,0,0,0,2791,0,0,0,1300,0,0,0,0,0,0,0,889,0,0,0,443,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,245,0,0,0,1029,0,0,10894,625189,1024,0,0,3985525793406130,3985600752627693,3985600752630498,3985525797543474
166,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,338,41133,41133,1024,128,0,0,20,4,64,64,0x0,0x76361006ecc0,0,0,0,0,0,0,0,0,0.0,0.0,128.0,0.0,0.0,8.0,512.0,0,13914,4443,0,0,12623,4573,0,0,13518,3611,0,0,11817,3694,0,0,19085,3802,0,0,17736,4009,0,0,19070,3809,0,0,21288,3686,0,0,15547,3889,0,0,14521,4044,0,0,15654,4646,0,0,12971,4830,0,0,21223,4041,0,0,19884,3997,0,0,21118,4387,0,0,22936,4259,0,6248,144913,77,0,0,3985525798245551,3985600752662865,3985600752667312,3985525799257857
167,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,339,41133,41133,512,512,2560,48,28,4,80,64,0x0,0x7635b4818380,70,133,10429,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,257.0,0,5983,0,0,0,6851,0,0,0,6240,0,0,0,6193,0,0,0,6371,0,0,0,6309,0,0,0,5278,0,0,0,5777,0,0,0,4311,340,0,0,4839,0,0,0,5740,0,0,0,5181,0,0,0,7934,0,0,0,7648,0,0,0,6112,0,0,0,6874,0,0,7227,466230,0,0,0,3985525799243826,3985600752671118,3985600752675364,3985525800850210
168,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,340,41133,41133,256,256,0,0,12,4,32,64,0x0,0x763630d957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1425,0,0,0,510,0,0,0,811,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,0,0,1383,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,7189,674456,0,0,0,3985525799745367,3985600752697316,3985600752699039,3985525802033449
169,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,341,41133,41133,256,256,0,0,24,0,32,64,0x0,0x763593869a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1728,0,0,0,1886,0,0,0,949,0,0,0,1319,0,0,0,804,0,0,0,542,0,0,0,1300,0,0,0,2492,0,0,0,522,0,0,0,1533,0,0,0,964,0,0,0,498,0,0,0,680,351,0,0,538,0,0,0,554,0,0,0,1535,0,0,7280,594126,1023,0,0,3985525800198147,3985600752712539,3985600752714702,3985525803172953
170,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,342,41133,41133,256,256,0,0,40,0,32,64,0x0,0x763593869840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,352,0,0,0,990,0,0,0,1324,0,0,0,231,0,0,0,1172,0,0,0,903,0,0,0,997,0,0,0,2008,0,0,0,1307,0,0,0,1907,0,0,0,1399,0,0,0,1411,0,0,0,1041,0,0,0,899,0,0,0,957,373,0,0,1964,0,0,7284,552787,1027,0,0,3985525801118136,3985600752727881,3985600752730205,3985525804392805
171,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,343,41133,41133,256,256,0,0,36,4,80,64,0x0,0x763593247fc0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,470,0,0,0,1632,0,0,0,890,0,0,0,1533,0,0,0,509,351,0,0,515,0,0,0,896,0,0,0,1580,0,0,0,476,0,0,0,1514,0,0,0,522,0,0,0,1548,0,0,0,586,0,0,0,0,0,0,0,1063,0,0,0,1583,0,0,10355,523013,0,0,0,3985525801648009,3985600752743024,3985600752745227,3985525805654910
172,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,344,41133,41133,256,256,0,0,24,0,32,64,0x0,0x763593869a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1388,0,0,0,1885,0,0,0,947,0,0,0,942,0,0,0,557,0,0,0,918,0,0,0,1303,0,0,0,2491,0,0,0,959,0,0,0,1529,0,0,0,495,368,0,0,490,0,0,0,684,0,0,0,540,0,0,0,556,0,0,0,1536,0,0,7276,1039016,0,0,0,3985525802508621,3985600752751516,3985600752753880,3985525806860421
173,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,345,41133,41133,256,256,0,0,36,4,80,64,0x0,0x763592e53a80,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,1778,0,0,0,1621,0,0,0,1638,0,0,0,537,0,0,0,1213,0,0,0,876,0,0,0,576,0,0,0,1569,0,0,0,939,0,0,0,991,0,0,0,988,0,0,0,543,0,0,0,900,352,0,0,523,0,0,0,574,0,0,0,1631,0,0,10290,643788,1024,0,0,3985525803431705,3985600752768822,3985600752771105,3985525808046404
174,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,346,41133,41133,256,256,512,0,8,0,32,64,0x0,0x763592a8eec0,31,19,1504,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,873,0,0,0,1118,0,0,0,499,0,0,0,484,0,0,0,1172,0,0,0,1447,0,0,0,550,0,0,0,1767,0,0,0,0,0,0,0,991,0,0,0,0,366,0,0,0,0,0,0,586,0,0,0,1446,0,0,0,0,0,0,0,1030,0,0,10147,548593,1027,0,0,3985525803913657,3985600752784805,3985600752786768,3985525809286927
175,__amd_rocclr_copyBuffer.kd,2,0,347,41133,41133,512,512,0,0,16,0,32,64,0x0,0x763645b53a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,1284,0,0,0,2660,2205,0,0,1369,0,0,0,1365,0,0,0,2899,0,0,0,1307,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,1058,0,0,0,467,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,0,0,0,0,1031,0,0,10959,609968,0,0,0,3985525804897551,3985600752792497,3985600752795822,3985525810503465
176,__amd_rocclr_fillBufferAligned.kd,2,0,349,41133,41133,256,256,0,0,12,4,48,64,0x0,0x763645b53a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,990,0,0,0,0,0,0,0,911,0,0,0,935,352,0,0,0,0,0,0,1987,0,0,0,1112,0,0,0,1296,0,0,0,2294,0,0,0,0,0,0,0,470,0,0,0,2406,0,0,0,1017,0,0,0,1388,0,0,0,1364,0,0,9769,95758,0,0,0,3985525811169289,3985600752818856,3985600752820538,3985525812184889
177,__amd_rocclr_fillBufferAligned.kd,2,0,350,41133,41133,256,256,0,0,12,4,48,64,0x0,0x763645b53a00,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,1000,0,0,0,975,0,0,0,1303,0,0,0,1305,0,0,0,0,0,0,0,336,0,0,0,1345,0,0,0,646,0,0,0,1770,0,0,0,2316,0,0,85,806250,0,0,0,3985525812164740,3985600752824504,3985600752825826,3985525813872543
178,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,351,41133,41133,256,256,0,0,8,0,16,64,0x0,0x763620721100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0,1632,0,0,0,1289,0,0,0,0,0,0,0,2191,0,0,0,250,224,0,0,0,0,0,0,0,0,0,0,135,0,0,0,232,0,0,0,375,0,0,0,0,0,0,0,1921,0,0,0,127,0,0,0,0,0,0,0,0,1480,0,0,0,1455,0,7137,1046086,1024,0,0,3985525812614244,3985600752839326,3985600752841329,3985525814980361
179,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,352,41133,41133,512,512,29184,0,52,4,48,64,0x0,0x763592a8f040,209,178,13959,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0,351,0,0,0,2595,0,0,0,1507,0,0,0,753,0,0,0,1962,576,0,0,2509,0,0,0,1837,0,0,0,2597,0,0,0,1426,0,0,0,2493,0,0,0,1479,0,0,0,2262,0,0,0,2068,0,0,0,2414,0,0,0,1544,0,0,0,2543,0,0,10215,531942,1023,0,0,3985525813064830,3985600752848620,3985600752851344,3985525816281033
180,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,353,41133,41133,256,256,0,0,8,0,32,64,0x0,0x763592a8b900,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,1019,0,0,0,1115,0,0,0,1123,0,0,0,1098,0,0,0,1494,0,0,0,1981,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,993,0,0,0,0,363,0,0,375,0,0,0,350,0,0,0,912,0,0,0,0,0,0,0,1029,0,0,10148,1114767,0,0,0,3985525814056706,3985600752855069,3985600752856912,3985525817410271
181,__amd_rocclr_copyBuffer.kd,2,0,354,41133,41133,512,512,0,0,16,0,32,64,0x0,0x763645b53a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,1268,0,0,0,2902,2174,0,0,1366,0,0,0,1362,0,0,0,2550,0,0,0,1304,0,0,0,0,0,0,0,889,0,0,0,441,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,0,0,0,1029,0,0,10892,591678,0,0,0,3985525814594260,3985600752868889,3985600752872895,3985525818635542
182,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,356,41133,41133,1024,128,0,0,20,4,64,64,0x0,0x76361006ecc0,0,0,0,0,0,0,0,0,0.0,0.0,128.0,0.0,0.0,8.0,512.0,0,14240,5257,0,0,13471,5088,0,0,15615,3917,0,0,15896,4645,0,0,20660,3990,0,0,20804,4198,0,0,20492,4158,0,0,21132,3986,0,0,12528,5221,0,0,11651,5602,0,0,13373,6747,0,0,14363,6976,0,0,19120,5242,0,0,17475,5192,0,0,18218,4923,0,0,20220,5361,0,6464,139230,0,0,0,3985525819332391,3985600752903180,3985600752907306,3985525820312930
183,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,357,41133,41133,512,512,2560,48,28,4,80,64,0x0,0x7635b4818380,70,137,10441,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,257.0,0,5960,0,0,0,6092,0,0,0,6771,0,0,0,6212,0,0,0,6893,0,0,0,6519,0,0,0,5275,0,0,0,5792,0,0,0,4343,345,0,0,4852,0,0,0,5477,0,0,0,4712,0,0,0,7920,0,0,0,7631,0,0,0,6116,0,0,0,6867,0,0,7225,934267,77,0,0,3985525820298769,3985600752911032,3985600752915198,3985525822033012
184,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,358,41133,41133,256,256,0,0,12,4,32,64,0x0,0x763630d957c0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1784,0,0,0,510,0,0,0,808,0,0,0,542,0,0,0,248,0,0,0,0,0,0,0,289,0,0,0,1442,0,0,0,1380,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,7189,1126793,1025,0,0,3985525820783586,3985600752935027,3985600752936910,3985525823229190
185,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,359,41133,41133,256,256,0,0,24,0,32,64,0x0,0x763593869a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1646,0,0,0,1888,0,0,0,953,0,0,0,947,0,0,0,556,0,0,0,538,0,0,0,1595,0,0,0,2485,0,0,0,523,0,0,0,1515,0,0,0,957,0,0,0,494,0,0,0,683,351,0,0,542,0,0,0,554,0,0,0,1812,0,0,7269,877115,928,0,0,3985525821237757,3985600752950530,3985600752952613,3985525824361132
186,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,360,41133,41133,256,256,0,0,40,0,32,64,0x0,0x763593869840,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,0,0,0,0,995,0,0,0,952,0,0,0,230,0,0,0,922,0,0,0,900,0,0,0,995,0,0,0,2005,0,0,0,1294,0,0,0,1905,0,0,0,1406,0,0,0,1414,0,0,0,1048,0,0,0,1125,0,0,0,971,371,0,0,1971,0,0,7279,646719,0,0,0,3985525822225537,3985600752958261,3985600752960465,3985525825580114
187,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,361,41133,41133,256,256,0,0,36,4,80,64,0x0,0x763593247fc0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,822,0,0,0,1633,0,0,0,532,0,0,0,1533,0,0,0,762,352,0,0,522,0,0,0,829,0,0,0,1581,0,0,0,480,0,0,0,1513,0,0,0,527,0,0,0,1551,0,0,0,586,0,0,0,260,0,0,0,1059,0,0,0,1579,0,0,10356,771375,1026,0,0,3985525822761469,3985600752968717,3985600752970880,3985525826861467
188,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,362,41133,41133,256,256,0,0,24,0,32,64,0x0,0x763593869a40,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,1726,0,0,0,1885,0,0,0,950,0,0,0,944,0,0,0,803,0,0,0,539,0,0,0,1304,0,0,0,2493,0,0,0,958,0,0,0,1521,0,0,0,494,365,0,0,490,0,0,0,937,0,0,0,537,0,0,0,554,0,0,0,1533,0,0,7277,606300,1025,0,0,3985525823695268,3985600752977970,3985600752980334,3985525828022233
189,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,363,41133,41133,256,256,0,0,36,4,80,64,0x0,0x763592e53a80,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0,1438,0,0,0,1617,0,0,0,1646,0,0,0,535,0,0,0,967,0,0,0,501,0,0,0,578,0,0,0,1576,0,0,0,940,0,0,0,993,0,0,0,989,0,0,0,542,0,0,0,1158,349,0,0,522,0,0,0,575,0,0,0,1575,0,0,10216,631600,0,0,0,3985525824637200,3985600752994355,3985600752996558,3985525829205731
190,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,364,41133,41133,256,256,512,0,8,0,32,64,0x0,0x763592a8eec0,31,19,1509,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0,522,0,0,0,1114,0,0,0,502,0,0,0,476,0,0,0,554,0,0,0,1447,0,0,0,549,0,0,0,1770,0,0,0,0,0,0,0,1057,0,0,0,0,366,0,0,0,0,0,0,586,0,0,0,1445,0,0,0,0,0,0,0,1298,0,0,10210,581389,0,0,0,3985525825085513,3985600753010058,3985600753011981,3985525830426055
191,__amd_rocclr_copyBuffer.kd,2,0,365,41133,41133,512,512,0,0,16,0,32,64,0x0,0x763645b53a80,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0,1632,0,0,0,2651,2182,0,0,1360,0,0,0,1361,0,0,0,2795,0,0,0,1301,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,993,0,0,0,467,0,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,0,0,0,270,0,0,7795,614028,1024,0,0,3985525826078560,3985600753017188,3985600753021354,3985525831596414
